comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7563164447013356304,7562715648380374280,🖤🕊️,@👤 @Ba’ vậy m? @¿ɴԍọcᴀɴн× 𝗓 𐰁 .ᐟ đọc cm mà sợ😓,2,1760936462,vậy m? . đọc cm mà sợ
7563243211494376199,7562715648380374280,Mèo😺❤️,@👾bánh tiramisu.👾 😇😇😇,1,1760954791,tiramisu.
7562901435916288769,7562715648380374280,vợ,@dợ iu~ bên này có,1,1760875226,~ bên này có
7562740482179285778,7562739168212700434,Minh Dũng,trái ớt xiêm. 😁😁😁😁,43,1760837743,trái ớt xiêm.
7563643414727787284,7562739168212700434,bé su thích vẽ 🖌️🎨,lòi cái quần nè,23,1761047975,lòi cái quần nè
7562751907606397712,7562739168212700434,Anh 2 Miền Tây,chắc trái ớt hiểm rồi chứ gì 😁😁😁😂😂😂,1,1760840409,chắc trái ớt hiểm rồi chứ gì
7563079150123827986,7562739168212700434,🪷🪷♥️HồngNhung♥️ 🪷🪷,Sáng sớm cười như điên 🥰🥰🥰,7,1760916614,sáng sớm cười như điên
7562869867566727957,7562739168212700434,review nội thất,ớt hiểm àh😂,3,1760867871,ớt hiểm àh
7562798073291834120,7562739168212700434,mẹ đơn thân. 37. p1..1985,cười muốn xỉu luôn á trời,2,1760851150,cười muốn xỉu luôn á trời
7563237648065839873,7562739168212700434,Thảo Nguyên,trốn luôn năm sau mới dám xuất hiện quá 😂😂😂,1,1760953500,trốn luôn năm sau mới dám xuất hiện quá
7563110978079916818,7562739168212700434,DamCA,E đã đi JP rồi nhiễm,1,1760924009,e đã đi jp rồi nhiễm
7562760892368569096,7562739168212700434,Kim Anh Lx 67AG,🤣🤣 ớt hiểm....,5,1760842503,ớt hiểm....
7563183843881206535,7562739168212700434,Phạm Bình 18,kkkkkk.. chơi thế ai chơi được 😂😂,1,1760940968,kkkkkk.. chơi thế ai chơi được
7562777440139068168,7562739168212700434,trúc nè,đội quân luôn,1,1760846348,đội quân luôn
7562742312859190023,7562739168212700434,Huỳnh Mỹ ✅,ô là trời 🤣🤣,2,1760838169,ô là trời
7564100672120750864,7562739168212700434,haniee,Này là cái j,0,1761154441,này là cái j
7562865999730000647,7562739168212700434,Hồ ly tỷ 🦊,Cô áo xanh tóc bạc trắng 😂 nhìn nhiệt tình cô ơi 😂😂 diễn nhập tâm thấy sợ 😂😂,3,1760866965,cô áo xanh tóc bạc trắng nhìn nhiệt tình cô ơi diễn nhập tâm thấy sợ
7562947017150939912,7562739168212700434,Tina Tran,Chán buồn chả muốn nói kkk xong cả xóm biết 😅😂🤣,1,1760885829,chán buồn chả muốn nói kkk xong cả xóm biết
7563235498170106642,7562739168212700434,Minh Anh shophouse,"dễ thưng👍🥰
mới vô giỏ hàng ủng hộ khăn giấy topgia rồi nhe",1,1760952998,dễ thưng mới vô giỏ hàng ủng hộ khăn giấy topgia rồi nhe
7564025860007101192,7562739168212700434,dinhquan5252,Lục xưởng chứ,0,1761137018,lục xưởng chứ
7562755949125223186,7562739168212700434,Dì 5 Cà Khịa,Ớt chỉ thiên chớ hỏng được ớt hiểm nữa 😂,0,1760841345,ớt chỉ thiên chớ hỏng được ớt hiểm nữa
7563570593796375317,7562739168212700434,NDT,"ô thế chỉ bằng trái ớt thôi ah
.😂",0,1761031024,ô thế chỉ bằng trái ớt thôi ah .
7563299768664998674,7562739168212700434,Ly Minh Khang L8😎😎😎😎,Cứ,0,1760967959,cứ
7563186239441126145,7562739168212700434,Tuyết Lạnh,Cười khỏi ngủ trưa 🤣🤣🤣,0,1760941532,cười khỏi ngủ trưa
7562890159894807313,7562739168212700434,Liễu ♥️♥️,Ớt Đà Lạt đây bà ơi😅,0,1760872599,ớt đà lạt đây bà ơi
7562769784561058568,7562739168212700434,sao Mai,sao k nhìn thấy trái ớt ý,0,1760844564,sao k nhìn thấy trái ớt ý
7562819704662999816,7562739168212700434,quynhanh267931,chớ ông làm cái gì dợ ông Thắng😂😂,0,1760856187,chớ ông làm cái gì dợ ông thắng
7563076651124261639,7562739168212700434,trần ngọc nương 65 Cần Thơ,trái ớt sừng🤣🤣🤣🤣,0,1760916025,trái ớt sừng
7563704111607726866,7562739168212700434,ÚT MÓT 69,nhìn ké mà nhìn nhiệt tình he😂😂😂😂😂😂,0,1761062104,nhìn ké mà nhìn nhiệt tình he
7562813536683541249,7562739168212700434,chàng sầu vui tính,sao lại là ớt nhỉ 😁😁,0,1760854756,sao lại là ớt nhỉ
7563141720632722194,7562739168212700434,Nguyễn Tuyết,trái ớt non héo queo🤣,0,1760931161,trái ớt non héo queo
7562915710222533384,7562739168212700434,diểm thường,trời cười muốn siêu luôn vậy trời kkkkk 🤣🤣🤣🤣🤣,0,1760878640,trời cười muốn siêu luôn vậy trời kkkkk
7562934036856898325,7562739168212700434,Chiếu Bảo,dấu mấy năm giờ lộ hết🤣🤣🤣,0,1760882808,dấu mấy năm giờ lộ hết
7563281222735250184,7562739168212700434,Jolie Kim,kkkkk cừ muốn rụng rún,0,1760963639,kkkkk cừ muốn rụng rún
7563540011616224007,7562739168212700434,Diễm Loan,Giởn xíu cho vui,0,1761023900,giởn xíu cho vui
7563178330452755208,7562739168212700434,Sự Lẻ Hàu,em rất thích xem video của chị này nha😂😂😂😂😂,0,1760939688,em rất thích xem video của chị này nha
7562756367989359378,7562739168212700434,Vạn sự tùy duyên _TN 70🍀🍀,hướng nội đến phần đời còn lại lun 🤣🤣🤣🤣🤣,0,1760841447,hướng nội đến phần đời còn lại lun
7562875076048995092,7562739168212700434,Xuân Mai,hjhjhj😁😁😁,0,1760869082,hjhjhj
