comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7498230665813738258,7498222003044846855,Hoàng thanh,Mình cũng bị sốc nhé. Lúc tiêm thử ko sao thế mà vừa truyền vào là sốc luôn😢,8,1745817886,mình cũng bị sốc nhé. lúc tiêm thử ko sao thế mà vừa truyền vào là sốc luôn
7498284646146573064,7498222003044846855,Nguyễn Tiến Minh,chắc gia đình mua bảo hiểm r )),5,1745830460,chắc gia đình mua bảo hiểm r ))
7498349097339339521,7498222003044846855,Thế Giới Của Người Ngược Đường,"Ai chả sốc phản vệ. Bất kỳ chất gì đưa vào cơ thể mà không phải của cơ thể đều bị sốc hết. Thậm chí là của cơ thể mà quá liều nó cũng sốc.
Mà thuốc bản chất là những thứ ko thuộc về cơ thể.",6,1745845471,ai chả sốc phản vệ. bất kỳ chất gì đưa vào cơ thể mà không phải của cơ thể đều bị sốc hết. thậm chí là của cơ thể mà quá liều nó cũng sốc. mà thuốc bản chất là những thứ ko thuộc về cơ thể.
7498703744755811080,7498222003044846855,manhcuowngg,cho mình hỏi sốc phản vệ là gì v ạ😅,7,1745928037,cho mình hỏi sốc phản vệ là gì v ạ
7498609187754115858,7498222003044846855,Kiu Kiu,Bởi vậy mới cấm người nhà vào. Xót con thành hại con,2,1745906021,bởi vậy mới cấm người nhà vào. xót con thành hại con
7498340958728782600,7498222003044846855,Nón si tuyển 2hand,Nói chung là bs nào cũng có tâm và cũng đúng hết Á.,3,1745843568,nói chung là bs nào cũng có tâm và cũng đúng hết á.
7498308791571645201,7498222003044846855,Nông Nghiệp Tây Nguyên,ai co người nha di viện rồi mới hiểu,2,1745890625,ai co người nha di viện rồi mới hiểu
7498406382027358983,7498222003044846855,1️⃣9️⃣8️⃣7️⃣🇻🇳,về luật bs đúng vì cứu được bé. về thật chất k may k cứu đc sẽ là câu chuyện khác. hoan hỉ bé đã bình an,3,1745858803,về luật bs đúng vì cứu được bé. về thật chất k may k cứu đc sẽ là câu chuyện khác. hoan hỉ bé đã bình an
7498347589172200199,7498222003044846855,Hùng họ Đoàn,Chắc đợi lấy bảo hiểm,3,1745845108,chắc đợi lấy bảo hiểm
7498304262486328072,7498222003044846855,Tuannguyen1111,May là chưa tới mức truy cứu hsu đấy 🥺,3,1745835021,may là chưa tới mức truy cứu hsu đấy
7498325607962854160,7498222003044846855,user36203927441,trời giờ tin ai vậy ta,2,1745839994,trời giờ tin ai vậy ta
7498367355371193105,7498222003044846855,Gangster,Đó đó hay ghê chx,4,1745849720,đó đó hay ghê chx
7498563229308748562,7498222003044846855,Nguyen Tan Huynh,người nhà bệnh nhân trách bác sĩ sao lại lao vào cứu bé.,2,1745895319,người nhà bệnh nhân trách bác sĩ sao lại lao vào cứu bé.
7498304678368871186,7498222003044846855,Tô Khánh,bs nhiều cái nó khó nói á mong là th bé ổn,2,1745835123,bs nhiều cái nó khó nói á mong là th bé ổn
7498361940487373575,7498222003044846855,🥷,Không biết bả mua gói bảo hiểm này bao nhiêu,1,1745848452,không biết bả mua gói bảo hiểm này bao nhiêu
7498540917412070162,7498222003044846855,7d music and dj remix,chắc em bé mua bảo hiểm rồi nên z á,2,1745890138,chắc em bé mua bảo hiểm rồi nên z á
7498495514427753223,7498222003044846855,Bán đồ sắt,Đúng là làm BS không dễ chút nào,2,1745879611,đúng là làm bs không dễ chút nào
7498406203354366727,7498222003044846855,nothing52522,Mong dc xem phần toà xử án,2,1745858756,mong dc xem phần toà xử án
7498470920333312786,7498222003044846855,Bs Suôl,đang xin về hưu sớm,2,1745873848,đang xin về hưu sớm
7498480388429202194,7498222003044846855,Dimuonnoi,Quá buồn :(,2,1745876060,quá buồn :(
7498499681795834631,7498222003044846855,Sweet🐯,"Iu câu bênh viện sau này thuê vệ sĩ cho bác sĩ,chu gio xh muốn động tay động chân k hà,",2,1745880557,"iu câu bênh viện sau này thuê vệ sĩ cho bác sĩ,chu gio xh muốn động tay động chân k hà,"
7498553969377411848,7498222003044846855,Vương Quốc Chó Mèo,"Mình không giúp được gì thì ở yên cho bác sĩ làm, bác sĩ có tuyên thệ sẽ cứu người....nhưng làm khó quá thì chưa biết điều gì đâu. Tất cả nằm trong tay Bác sĩ",2,1745893177,"mình không giúp được gì thì ở yên cho bác sĩ làm, bác sĩ có tuyên thệ sẽ cứu người....nhưng làm khó quá thì chưa biết điều gì đâu. tất cả nằm trong tay bác sĩ"
7498595560523662098,7498222003044846855,Chí Nguyên,t mà là bs thì ko có đàm phán gì hết,2,1745902853,t mà là bs thì ko có đàm phán gì hết
7498526070049981202,7498222003044846855,杜胡清水,chả có BS nào muốn bệnh nhân trở nặng khi mình bệnh tại sao lại đi tìm BS nếu ng nhà giỏi vậy thì tự chữa đi mạng lên bv làm chi,2,1745886697,chả có bs nào muốn bệnh nhân trở nặng khi mình bệnh tại sao lại đi tìm bs nếu ng nhà giỏi vậy thì tự chữa đi mạng lên bv làm chi
7498553965035569938,7498222003044846855,Lookingforsomething?,"h mới biết, bác sỹ online cũng nhiều khiếp 😬",2,1745893168,"h mới biết, bác sỹ online cũng nhiều khiếp"
7498656930455307015,7498222003044846855,Mẹ Đậu Hổ,đâu đâu cũng nguy hiểm,2,1745917140,đâu đâu cũng nguy hiểm
7498341019768668974,7498222003044846855,Eugene Nguyen,Chỉ có ở VN 🤔🤔🤔,3,1745843608,chỉ có ở vn
7498335246410023688,7498222003044846855,Đan Trường,Tiền bảo hiểm bốc hơi😭,3,1745842240,tiền bảo hiểm bốc hơi
7498454352795173639,7498222003044846855,thuanpham1978,ơ nhưng tiêm ks mũi đầu tiên tiêm bắp chứ ai tiêm tĩnh mạch bao giờ,2,1745912612,ơ nhưng tiêm ks mũi đầu tiên tiêm bắp chứ ai tiêm tĩnh mạch bao giờ
7498323214629847815,7498222003044846855,Trương Hiếu tâm,Lại Xuân này bố ở xa mẹ con,3,1745839438,lại xuân này bố ở xa mẹ con
7498354719908643591,7498222003044846855,Quynh Anh,đừng nói là test hay k test kháng sinh trước. T test rồi đến khi tiêm vẫn bị sốc phản vệ đây. mặc dù trước đó cũng tiêm loại đó không sao,2,1745846769,đừng nói là test hay k test kháng sinh trước. t test rồi đến khi tiêm vẫn bị sốc phản vệ đây. mặc dù trước đó cũng tiêm loại đó không sao
7498569832465793800,7498222003044846855,Thanh hằng,"Bác sĩ tuyệt vời quá, mình đi cấp cứu mấy lần đều thấy các bác sĩ quá vất vả, mình tin tưởng và quý trọng những bác sĩ chân chính, cảm ơn các bác sĩ rất rất nhiều, mong lương bác sĩ cao để đúng với sư hi sinh học hành hi sinh sức khỏe trực đêm cho bệnh nhân",2,1745896867,"bác sĩ tuyệt vời quá, mình đi cấp cứu mấy lần đều thấy các bác sĩ quá vất vả, mình tin tưởng và quý trọng những bác sĩ chân chính, cảm ơn các bác sĩ rất rất nhiều, mong lương bác sĩ cao để đúng với sư hi sinh học hành hi sinh sức khỏe trực đêm cho bệnh nhân"
7498696602748896020,7498222003044846855,trình bá @ 68#,"cái kiểu ""mày biết bố mày là ai""",2,1745926367,"cái kiểu ""mày biết bố mày là ai"""
7498354234790904583,7498222003044846855,sang1k9,bởi mốt đem tới ngta k chửa trị lại nói 😂😂,2,1745846652,bởi mốt đem tới ngta k chửa trị lại nói
