comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7543967866082378512,7543932970558573841,Đức Nguyễn..67 D1,tịch thu xe là phải rồi 🤣🤣,0,1756466902,tịch thu xe là phải rồi
7543963358639555335,7543932970558573841,Khởi Linh football ⚽,Cứ cạo trọc chúng nó xem nó dám ra đường nữa không😂,0,1756465851,cứ cạo trọc chúng nó xem nó dám ra đường nữa không
7543956349517349648,7543932970558573841,Toan Le,Nếu phạt vậy say ra mau thuẫn dẫn đến an mạng rùi sao ta. Vì nó chạy xe mà không có trách nhiệm thằng chủ xe lum,0,1756464224,nếu phạt vậy say ra mau thuẫn dẫn đến an mạng rùi sao ta. vì nó chạy xe mà không có trách nhiệm thằng chủ xe lum
7544100717980943122,7543932970558573841,mít,ừ vừa lòng tao lắm 😂😂,0,1756497834,ừ vừa lòng tao lắm
7544226074247742229,7543970055168675092,(A+B)³=A³+3A²B+3AB²+B³,Hứa nhé kiếp sau vẫn là người Việt Nam,7753,1756527020,hứa nhé kiếp sau vẫn là người việt nam
7544016433609835265,7543970055168675092,Rukadevata,"quốc kỳ của chúng tôi màu đỏ là màu của máu , màu vàng là màu da của chúng tôi, ngôi sao tượng trưng cho năm tầng lớp tham gia cách mạng sĩ, nông, công, thương, binh cùng đoàn kết kháng chiến. vì thế chúng tôi rất rất yêu quý quốc kỳ của Việt Nam",7471,1756478208,"quốc kỳ của chúng tôi màu đỏ là màu của máu , màu vàng là màu da của chúng tôi, ngôi sao tượng trưng cho năm tầng lớp tham gia cách mạng sĩ, nông, công, thương, binh cùng đoàn kết kháng chiến. vì thế chúng tôi rất rất yêu quý quốc kỳ của việt nam"
7544168585674277649,7543970055168675092,Lưu Đình Quang,Bác Hồ Kính Yêu 🥰,1578,1756513651,bác hồ kính yêu
7544008316282012423,7543970055168675092,Nguyễn Thư Thái🪷,"“Nhà tôi có treo một lá cờ
Làng tôi có mấy trăm ngọn cờ
Việt Nam có trăm triệu là cờ
Và tôi chính là một ngọn cờ “🇻🇳🇻🇳🇻🇳",195,1756476320,nhà tôi có treo một lá cờ làng tôi có mấy trăm ngọn cờ việt nam có trăm triệu là cờ và tôi chính là một ngọn cờ
7544709657685787399,7543970055168675092,Thành Đạt,Tự hào là người Việt Nam!🇻🇳,182,1756639613,tự hào là người việt nam!
7544341892939924231,7543970055168675092,🔥ℚ𝕦ế 𝕂𝕒 𝟛𝟠✨🇸🇬,thấy đẹp thì tim,205,1756553986,thấy đẹp thì tim
7544196395453924104,7543970055168675092,Tâm Mít…🦥,Vì lá cờ của Việt Nam đc làm bằng máu 🥰🇻🇳,609,1756520116,vì lá cờ của việt nam đc làm bằng máu
7544237182186423056,7543970055168675092,Trịnh Việt Hoàng,Truyền thống j đấy là bản năng r,2304,1756529607,truyền thống j đấy là bản năng r
7544169681366860551,7543970055168675092,Thúy Thanh,hứa nhé nếu có muôn vàn kiếp sau vẫn muốn làm một người con dân Việt Nam nhé ✍️💯🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,673,1756513906,hứa nhé nếu có muôn vàn kiếp sau vẫn muốn làm một người con dân việt nam nhé
7544197447167378183,7543970055168675092,🌷🌷🌷🌷🌷,Tôi rất tự hào khi là người con việt nam ❤️❤️,22,1756520358,tôi rất tự hào khi là người con việt nam
7544249251501736711,7543970055168675092,Loan Bi,Bn giọt máu rơi xuống đánh đổi tự do ko quý ko yêu sao dc ạ.,22,1756532414,bn giọt máu rơi xuống đánh đổi tự do ko quý ko yêu sao dc ạ.
7544646780874900231,7543970055168675092,Uyên baby🇻🇳 only KT 🎧TB🦅🍁,nếu có kiếp sau vẫn muốn làm người con Việt Nam 🇻🇳🇻🇳🇻🇳🇻🇳,11,1756624980,nếu có kiếp sau vẫn muốn làm người con việt nam
7544216263741571848,7543970055168675092,Mai Trần,Thế mới thấy lá cờ vn nó thiêng liêng ntn ❤️,51,1756524739,thế mới thấy lá cờ vn nó thiêng liêng ntn
7544943011605365511,7543970055168675092,🍬 Kẹo Đắng 🍭🐝,kiếp sau cũng muốn là người Việt Nam,14,1756693946,kiếp sau cũng muốn là người việt nam
7545339563515708161,7543970055168675092,Lâm Phương Ngà 39,Hạnh phúc là người dân Việt Nam !,7,1756786282,hạnh phúc là người dân việt nam !
7544016063596921608,7543970055168675092,Trung Chánh,Ở Miền tây có 1 số gia đình nhà có đám tiệc như cưới đám hỏi cũng đem cờ Tổ Quốc ra treo á.,988,1756478122,ở miền tây có 1 số gia đình nhà có đám tiệc như cưới đám hỏi cũng đem cờ tổ quốc ra treo á.
7544194883319251720,7543970055168675092,Tòng Thị Hạnh,Nó ngấm vào máu rồi ạ .,18,1756519757,nó ngấm vào máu rồi ạ .
7544021390589084432,7543970055168675092,✿廴iиɦ..m59✿,Chỉ cần có sự kiện là có cớ cầm cờ 🥰,35,1756479364,chỉ cần có sự kiện là có cớ cầm cờ
7544333646263747336,7543970055168675092,me,bởi vì có thể có được lá cờ này chúng tôi đã phải đánh đổi bao xương máu và sự hi sinh 😔😭,8,1756552067,bởi vì có thể có được lá cờ này chúng tôi đã phải đánh đổi bao xương máu và sự hi sinh
7544200221128442642,7543970055168675092,Bồ công Anh,Làm gì có dân tộc nào đầy yêu thương và nhiệt huyết như thế,84,1756521002,làm gì có dân tộc nào đầy yêu thương và nhiệt huyết như thế
7544190361225757460,7543970055168675092,hội ế vui tính,Hứa vs t ik nếu cs kiếp sau m vẫn nguyện cùng t lm ng VIỆT NAM 😉🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,13,1756518709,hứa vs t ik nếu cs kiếp sau m vẫn nguyện cùng t lm ng việt nam
7544340515615326983,7543970055168675092,Mai Trang,"Nó sung sướng, nó đã lắm Tổ Quốc ơi❤❤",10,1756553668,"nó sung sướng, nó đã lắm tổ quốc ơi"
7544126106120045333,7543970055168675092,NT90,Ngấm vào máu r mà🥰,9,1756503755,ngấm vào máu r mà
7544027600987341584,7543970055168675092,Phương 🍉,"để có được lá cờ đỏ sao vàng như bây giờ , cha ông chúng tôi đổ không biết bao nhiêu máu xương , lá cờ thấm đẫm máu và nước mắt 🥺",59,1756480812,"để có được lá cờ đỏ sao vàng như bây giờ , cha ông chúng tôi đổ không biết bao nhiêu máu xương , lá cờ thấm đẫm máu và nước mắt"
7544173511113474817,7543970055168675092,☘️𝘔𝘺𝘋𝘶𝘺𝘦𝘦𝘯☘️,Mãi là người VN 🥰,6,1756514792,mãi là người vn
7544232905888367367,7543970055168675092,mưa,"Vì đó k chỉ là một lá cờ, đó là máu của cha ông chúng tôi",17,1756528610,"vì đó k chỉ là một lá cờ, đó là máu của cha ông chúng tôi"
7543980139802657556,7543970055168675092,ngọc xuân vui vẻ,tôi yêu việt nam mãi mãi vẫn là người việt nam🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,55,1756469862,tôi yêu việt nam mãi mãi vẫn là người việt nam
7544946554655294209,7543970055168675092,hquinh,Tự hào hết cả Việt Nam=)),8,1756694775,tự hào hết cả việt nam=))
7544015566269874960,7543970055168675092,iu bạn nhìu,"cả đời,các kiếp cùng nhau làm người VIỆT NAM nhé🇻🇳🇻🇳",22,1756478008,"cả đời,các kiếp cùng nhau làm người việt nam nhé"
7544149971101909761,7543970055168675092,Tạm Biệt Quá Khứ,lá cờ Việt Nam là được hàng ngàn hàng triệu người con ngã xuống để được tung bay trong gió,28,1756509321,lá cờ việt nam là được hàng ngàn hàng triệu người con ngã xuống để được tung bay trong gió
7544206789626856200,7543970055168675092,hahahahahah262662627,yêu nước không phải là trend yêu nước có sẵn trong gen mỗi người,10,1756522534,yêu nước không phải là trend yêu nước có sẵn trong gen mỗi người
7544597949934781202,7543970055168675092,Pu,Tự hào là ng Việt Nam,5,1756613604,tự hào là ng việt nam
7544218422763143943,7543970055168675092,Thangtran.lansuutam,Là máu là da là cả xương máu của cha ông ta đã ngã xuống đó🙏🏻,9,1756525237,là máu là da là cả xương máu của cha ông ta đã ngã xuống đó
7544210347528864532,7543970055168675092,"""Tường_Vy212🌸""",Tự hào là con cháu Việt Nam🥰,9,1756523359,tự hào là con cháu việt nam
7544204147970032391,7543970055168675092,Hoàng Đức Anh,Quốc kỳ của chúng t nhuộm bằng máu và nước mắt đấy,5,1756521917,quốc kỳ của chúng t nhuộm bằng máu và nước mắt đấy
7544217380042883858,7543970055168675092,Nguyễn Kiều Thảo Nguyên,vạn vật thua VIỆT NAM,5,1756524996,vạn vật thua việt nam
7544232440315888392,7543970055168675092,𝙏𝙖𝙣𝙮𝙖🐻,dù CS trải qua bao nhiu kiếp tôi vẫn muốn mình là người Việt Nam 🇻🇳,8,1756528500,dù cs trải qua bao nhiu kiếp tôi vẫn muốn mình là người việt nam
7544200740857594631,7543970055168675092,♥️♥️ gạo xinh♥️♥️,"tổ quốc của tôi 🥰🥰🥰
tôi yêu vnam🥰🥰🥰",5,1756521125,tổ quốc của tôi tôi yêu vnam
7544182729337209608,7543970055168675092,❤️‍🩹quên cách yêu 💔,nếu có kiếp sau tôi vẫn là con dân tộc Việt Nam tôi yêu việt nam quê hương tôi 🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,7,1756516936,nếu có kiếp sau tôi vẫn là con dân tộc việt nam tôi yêu việt nam quê hương tôi
7543975007438111489,7543970055168675092,Tùng,chỉ cần có sự kiện đá bóng dù to hay bé auto bão nhé,7,1756468564,chỉ cần có sự kiện đá bóng dù to hay bé auto bão nhé
7544010450217141013,7543970055168675092,Lê Văn Quyền,"ai k biết chứ nhà tui là treo quanh năm, phai bạc là thay cái khác, mai đi kua 3 cái 1 cái cho hàng xóm 2 cái treo của mình🥰🥰🥰🥰🥰",88,1756476814,"ai k biết chứ nhà tui là treo quanh năm, phai bạc là thay cái khác, mai đi kua 3 cái 1 cái cho hàng xóm 2 cái treo của mình"
7544232828093432584,7543970055168675092,Huy tân SV năm nhất 🇻🇳,"Hứa với nhau nhé, nếu như có kiếp sau thì nguyện mãi làm người Việt Nam 🫡❤️🇻🇳",6,1756528594,"hứa với nhau nhé, nếu như có kiếp sau thì nguyện mãi làm người việt nam"
7544177849335776018,7543970055168675092,💎 VÀNG ĐẠI CHUNG 💎,"Biết ơn vì đã được sinh ra, lớn lên và là công dân Việt Nam ❤️",6,1756515794,"biết ơn vì đã được sinh ra, lớn lên và là công dân việt nam"
7544169745391272721,7543970055168675092,Đỗ Quỳnh Hương,Vì ng Việt Nam họ biết biết ơn những a hùnh liệt sĩ những ng đã hi sinh vì màu cờ sắc áo . Nên họ mới cảm thấy giá trị của Hoà Bình độc lập như nào mà dân nước ngoài k cảm nhậnndc,8,1756513919,vì ng việt nam họ biết biết ơn những a hùnh liệt sĩ những ng đã hi sinh vì màu cờ sắc áo . nên họ mới cảm thấy giá trị của hoà bình độc lập như nào mà dân nước ngoài k cảm nhậnndc
7544176821169210128,7543970055168675092,Huyền Trần,"Tự hào quá Việt Nam ơi ❤️màu đỏ của máu , màu vàng của da, màu tự hào của lá cờ dân tộc , 1 lá cờ k những mang đầy sự yêu nước mà mag cả sự biết ơn giành cho những ng ngã xuống ❤️❤️❤️YÊU VÔ CÙNG đất nc của tôi",15,1756515556,"tự hào quá việt nam ơi màu đỏ của máu , màu vàng của da, màu tự hào của lá cờ dân tộc , 1 lá cờ k những mang đầy sự yêu nước mà mag cả sự biết ơn giành cho những ng ngã xuống yêu vô cùng đất nc của tôi"
7544562965161214738,7543970055168675092,❤️Nhânnek❤️,Việt Nam muôn năm BÁC HỒ muôn năm🥰🥰🥰🥰🥰🥰🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳😭,8,1756605460,việt nam muôn năm bác hồ muôn năm
7544191992868422418,7543970055168675092,🍀🍀Nhung🍀🍀,cảm ơn vì đã sinh ra ở vn,7,1756519088,cảm ơn vì đã sinh ra ở vn
7544218451276038930,7543970055168675092,🇻🇳SGP_N.V.Trung🇻🇳,Đâu ra lá chuối z:))),5,1756525243,đâu ra lá chuối z:)))
7544374964519518983,7543970055168675092,¥.Nam.Hay.Su¥.$❤️,"Việt nam mãi đỉnh bác hồ muôn năm""""""""""""""""",5,1756561687,"việt nam mãi đỉnh bác hồ muôn năm"""""""""""""""""
7544013884882846480,7543970055168675092,Cường .,Đơn giản vì lá cờ Đỏ Sao Vàng này đc tô bằng máu thịt ông bà mik🥰❤️,5,1756477617,đơn giản vì lá cờ đỏ sao vàng này đc tô bằng máu thịt ông bà mik
7544220817350050568,7543970055168675092,User14052604,Nó không chỉ là lá cờ mà còn là xương máu của tổ tiên là linh hồn dân tộc nên gen của mỗi người con đất Việt đc sinh ra đã tự biết yêu quý quốc kỳ tổ quốc như zậy🥰🥰🥰,10,1756525796,nó không chỉ là lá cờ mà còn là xương máu của tổ tiên là linh hồn dân tộc nên gen của mỗi người con đất việt đc sinh ra đã tự biết yêu quý quốc kỳ tổ quốc như zậy
7544156543235982100,7543970055168675092,dy4l5hh71fdr. Tạ Thúy,Khi xem những hình ảnh cờ đỏ sao vàng này tôi đã rưng rưng nước mắt . Nhớ thương những người đã hy sinh để dành lại độc lập tự do cho tôi có được cs như hôm nay .,6,1756510841,khi xem những hình ảnh cờ đỏ sao vàng này tôi đã rưng rưng nước mắt . nhớ thương những người đã hy sinh để dành lại độc lập tự do cho tôi có được cs như hôm nay .
7544227813285626632,7543970055168675092,Hanny🍃,"Là quốc kỳ của dân tộc tôi là màu đỏ, biểu tượng của máu toàn dân tộc tôi đã đấu tranh để có ngày độc lập ngày hnay . Ngôi sao vàng 5 cánh là biểu tượng màu da của dân tôi tôi vươn mình đến 5 châu trên toàn thế giới. Tự hào tổ quốc tôi😍🇻🇳",6,1756527424,"là quốc kỳ của dân tộc tôi là màu đỏ, biểu tượng của máu toàn dân tộc tôi đã đấu tranh để có ngày độc lập ngày hnay . ngôi sao vàng 5 cánh là biểu tượng màu da của dân tôi tôi vươn mình đến 5 châu trên toàn thế giới. tự hào tổ quốc tôi"
7544028697143460615,7543970055168675092,Nguyễn văn,Cả thế giới chỉ có Việt Nam .sau nay Việt Nam là số 1 thế giới,6,1756481063,cả thế giới chỉ có việt nam .sau nay việt nam là số 1 thế giới
7544203086739948306,7543970055168675092,♤𝐇𝐎𝐀𝐍𝐆 𝐘𝐄𝐍 𝐍𝐇𝐈♤,tự hào quáaa xem mà nổi da gà:),5,1756521670,tự hào quáaa xem mà nổi da gà:)
7544002135994860306,7543970055168675092,dungthuy7902,sao tui yêu lá cờ việt nam tui quá . sự tự hào của tui hẹ hẹ hẹ🥰🥰🥰,7,1756474876,sao tui yêu lá cờ việt nam tui quá . sự tự hào của tui hẹ hẹ hẹ
7544005179315553042,7543970055168675092,VÔ THƯỜNG,comment trên Tik Tok cũng đầy cờ nữa huống chi ngoài đời thực 🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,5,1756475588,comment trên tik tok cũng đầy cờ nữa huống chi ngoài đời thực
7544182025583706888,7543970055168675092,Huy Hoàng,nổi gia gà,8,1756516767,nổi gia gà
7544905286428656401,7543970055168675092,Lương Huy,nể khánh sky xăm lá cờ Việt Nam,7,1756685172,nể khánh sky xăm lá cờ việt nam
7544023708752642817,7543970055168675092,Vân🇻🇳,Cho mình hỏi là bên đạo thiên chúa họ có đi đu a80 ko nhỉ??,48,1756479904,cho mình hỏi là bên đạo thiên chúa họ có đi đu a80 ko nhỉ??
7544250716249916168,7543970055168675092,đầu tôi toàn cứt,parkycho nhét chữ ghê thật 🤭,19,1756532925,parkycho nhét chữ ghê thật
7549005184610681607,7543970055168675092,Bắc Blinh,Có nhé. duy nhất Việt Nam 🥰,1,1757639750,có nhé. duy nhất việt nam
7544227264109282055,7543970055168675092,Hương Lan Lê,Việt Nam Muôn Năm.,3,1756527296,việt nam muôn năm.
7547341364246659895,7543970055168675092,Ngô Bá Mạnh,bao nhiêu sương máu cha ông không yêu quý sao đc🥰🥰🥰,2,1757252389,bao nhiêu sương máu cha ông không yêu quý sao đc
7544369528877515528,7543970055168675092,Hương Hương,Việt Nam mình đẹp quá 🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,3,1756560420,việt nam mình đẹp quá
7544346487976510216,7543970055168675092,dũng vũ văn,máu của ông cha ta đó 💕,3,1756555057,máu của ông cha ta đó
7546056386183283474,7543970055168675092,HoangLinhHuong HP,kiếp sau tôi vẫn muốn là người Việt Nam 🇻🇳🇻🇳🇻🇳,2,1756953173,kiếp sau tôi vẫn muốn là người việt nam
7546439264168346385,7543970055168675092,HELLO KITTY,Tổ Quốc che chở bảo vệ chúng ta . Chúng ta yêu thương trân trọng Tổ Quốc . VIỆT NAM MÃI ĐỈNH 🇻🇳♥️🫡,2,1757042325,tổ quốc che chở bảo vệ chúng ta . chúng ta yêu thương trân trọng tổ quốc . việt nam mãi đỉnh
7544243895291478802,7543970055168675092,Hà bảo sơn,Máu đỏ da vàng,3,1756531168,máu đỏ da vàng
