comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7562087426907964167,7562039250833689864,NHÀ ĐẸP A to Z,pháp luật là trò chơi of mấy tg lm luật,0,1760685691,pháp luật là trò chơi of mấy tg lm luật
7562053991351452437,7562039250833689864,minh trung,Chúc mừng a k đi tù,0,1760677911,chúc mừng a k đi tù
7562066508152668936,7562039250833689864,Nguyễn Lê,Theo tôi nên dẹp luật đẹp toà án đi là hợp lý nhất,0,1760680822,theo tôi nên dẹp luật đẹp toà án đi là hợp lý nhất
7562052129973191432,7562039250833689864,Luật SG1986,Tốt Rồi 🥰🥰🥰🥰,0,1760677472,tốt rồi
7562059081822520072,7562039250833689864,thánh tiền,ko ai ý kiến,0,1760679091,ko ai ý kiến
7562046916072243984,7562039250833689864,tridung123,"Đúng là đất nước An Nam, toàn chơi luật rừng",0,1760676271,"đúng là đất nước an nam, toàn chơi luật rừng"
7562045359285191432,7562039250833689864,꧁p̲̅h̲̅ạm̲̅ Đăn̲̅g̲̅꧂,Không có mạng xã hội thì,0,1760675895,không có mạng xã hội thì
7562051466899751701,7562039250833689864,Thích Đủ Thứ 🅥🅐🅑.🅔.🅣,Không rep xui xẻo cả năm❌️❌️❌,0,1760677320,không rep xui xẻo cả năm
7562198205523297045,7562039250833689864,thích trọc troá,"toà án, viện kiểm sát ko liên quan đến nhà vua nên người ta làm vừa có lý vừa có tình",0,1760711484,"toà án, viện kiểm sát ko liên quan đến nhà vua nên người ta làm vừa có lý vừa có tình"
7562159235640574738,7562039250833689864,Trung long son city,O lên mạng kêu cứu hộ chắc o 4 nam về,0,1760702409,o lên mạng kêu cứu hộ chắc o 4 nam về
7562040149723693831,7562039250833689864,Phưng Chi 🇻🇳🇯🇵,ủa là vụ gì nữa zậy mọi người 😳😳,1,1760674683,ủa là vụ gì nữa zậy mọi người
7562056256502055698,7562039250833689864,Học thì ngủ,Thằng này nó muốn sử để lập công hay sao ấy nhiều vụ án ăn hối lộ tham nhũng hàng chục tỷ mấy chục tỷ thì sử có mấy năm tù nhưn vậy có phải công bằng o hay người dân nghèo o có tiền thì o có quan hệ nên sự thật nặng,0,1760678436,thằng này nó muốn sử để lập công hay sao ấy nhiều vụ án ăn hối lộ tham nhũng hàng chục tỷ mấy chục tỷ thì sử có mấy năm tù nhưn vậy có phải công bằng o hay người dân nghèo o có tiền thì o có quan hệ nên sự thật nặng
7562047113237889799,7562039250833689864,Tên gì đố biết đấy 365,Mọi ng nghĩ gì,0,1760676307,mọi ng nghĩ gì
7562104749336970000,7562039250833689864,Haru Haru Store,May có truyển thông lan toả chứ ko giờ ko biết a thế nào rồi và gđ sẽ ra sao,0,1760689726,may có truyển thông lan toả chứ ko giờ ko biết a thế nào rồi và gđ sẽ ra sao
7562046233487344402,7562039250833689864,Thanh Nguyễn Thành,còn gì bây giờ cũng sách đỏ hết nhé mọi người,0,1760676103,còn gì bây giờ cũng sách đỏ hết nhé mọi người
7562069546200531728,7562039860798835975,Cục dàng của Tipclub,"Cô sáu🥰 linh thiên lắm đó, lướt thấy rep để cả năm được phù hộ may mắn, bình an, tiền tài ồ ạt 🍀🙏",13,1760681542,"cô sáu linh thiên lắm đó, lướt thấy rep để cả năm được phù hộ may mắn, bình an, tiền tài ồ ạt"
7562107198975116050,7562039860798835975,hướng nọi part time,"Tui bị 2 lần r, cái sốt xuất huyết nó khác sốt thường nơi, sốt 1 cái hết đi nổi luôn",4,1760690295,"tui bị 2 lần r, cái sốt xuất huyết nó khác sốt thường nơi, sốt 1 cái hết đi nổi luôn"
7562109250106524437,7562039860798835975,Thanh Tùng,"bữa bị sốt cao theo cơn, ngủ mê man, hết sốt lại tỉnh bơ như ko có gì.. đi khám lòi ra sxh tiểu cầu muốn tụt hết luôn 😳",4,1760690773,"bữa bị sốt cao theo cơn, ngủ mê man, hết sốt lại tỉnh bơ như ko có gì.. đi khám lòi ra sxh tiểu cầu muốn tụt hết luôn"
7562042039857775381,7562039860798835975,Tiểu Bảo,"trộm vía có 4 chủng loại sốt xuất huyết thì t dính hết 3 r, và t đang chờ loại cuối cùng ghé thăm đây",2,1760675125,"trộm vía có 4 chủng loại sốt xuất huyết thì t dính hết 3 r, và t đang chờ loại cuối cùng ghé thăm đây"
7562042162831016722,7562039860798835975,Bà già hai mươi tuổi 🐰,Đg sốt luôn tr🙂,53,1760675155,đg sốt luôn tr
7562121806963262216,7562039860798835975,Ở ĐÂY CÓ NHỮNG NỖI BUỒN 😞😣,đang bị ngày thứ 5 rồi nổi ban đầy người,3,1760693695,đang bị ngày thứ 5 rồi nổi ban đầy người
7562076189306241809,7562039860798835975,FiLinh Dak Nông,mới bị sốt huyết nằm viện hơn một tuần đây.nằm khó thở lắm nha,5,1760683080,mới bị sốt huyết nằm viện hơn một tuần đây.nằm khó thở lắm nha
7562085928789902087,7562039860798835975,Thợ Săn Bão Tố Vab.et,Nhã vía Rep cmt gia đình gặp nhiều may mắn ạ 🥰🥰,5,1760685340,nhã vía rep cmt gia đình gặp nhiều may mắn ạ
7562044360017314567,7562039860798835975,Trang Trang KCLUB,"Gặp mẹ Mẫu rep cmt tháng này vận may ập tới , vận xui tan biến🍀",17,1760675668,"gặp mẹ mẫu rep cmt tháng này vận may ập tới , vận xui tan biến"
7562043223843373831,7562039860798835975,Phưng Chi 🇻🇳🇯🇵,vô mùi sốt xuất huyết r sao 😫😫,4,1760675403,vô mùi sốt xuất huyết r sao
7562054393395675905,7562039860798835975,Dương Anh chữa lành,các dấu hiệu của việc bị sốt xuất huyết có bị ngứa k m.n?,12,1760678006,các dấu hiệu của việc bị sốt xuất huyết có bị ngứa k m.n?
7562055409868374802,7562039860798835975,Trinh Hoàng,ko hề nhẹ nhé đi ko nổi luôn,8,1760678234,ko hề nhẹ nhé đi ko nổi luôn
