comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7499451067882078994,7499245402881805575,Hoàngg 🤔,hôm nay tui cũng đi biển,6,1746102036,hôm nay tui cũng đi biển
7499303707869201207,7499245402881805575,eim dĩnh 🤍,hộ em vài vd với ạk 🫰,6,1746067764,hộ em vài vd với ạk
7516420502766912264,7499245402881805575,-wardah-needmiayam,h forr hasann😋,1,1750053034,h forr hasann
7518175504928523016,7499245402881805575,OGEZZZ,banyak sekali orang ngevens samaH,2,1750461664,banyak sekali orang ngevens samah
7532038492273361681,7499245402881805575,2k15.amp🗿☄️,Cụ thể là Hiếuu,3,1753689378,cụ thể là hiếuu
7519918276487447303,7499245402881805575,"💔🌚,,,",❤️🥰Thx,1,1750867418,thx
7557743190121300743,7499245402881805575,Haan,Cụ thể là Hân 😌,1,1759674216,cụ thể là hân
7517290544771842832,7499245402881805575,BOB!!!!🚀,h Mulu nih mentang mentang nama gw h ye,1,1750255603,h mulu nih mentang mentang nama gw h ye
7516472336481911553,7499245402881805575,gak tau siapa,Haidarrr awww,1,1750065297,haidarrr awww
7526148979580060434,7499245402881805575,💗su💗angel💗sksp💗,Hiền🩷,1,1752318118,hiền
7516177050140754709,7499245402881805575,hello mn🤗,cụ thể là Hào☺️,1,1749996529,cụ thể là hào
7557018003116835602,7499245402881805575,Pe day là duyenn,ui vui tht t stalk ảnh nên ms thấy ảnh chx xoá lúc ảnh đl vì ng khác,1,1759505372,ui vui tht t stalk ảnh nên ms thấy ảnh chx xoá lúc ảnh đl vì ng khác
7523935817101804295,7499245402881805575,Phùn Thị Ba✨,Đoàn Thị Diệu Hiền 💗,1,1751802829,đoàn thị diệu hiền
7522689249402520328,7499245402881805575,👉T🕊️👈🍀,xu hướng ghê,1,1751512587,xu hướng ghê
7539556130437333767,7499245402881805575,𝓣𝓱𝓪𝓷𝓱 𝓗ằ𝓷𝓰ᴥ,Cụ thể là hùng><,1,1755439714,cụ thể là hùng><
