comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7563248040796029703,7563247159907290376,Kitti iu màu hèm 🧸,Sớm nhất 0 tim nè,0,1760955920,sớm nhất 0 tim nè
7563293232546579218,7563247159907290376,Lạc+,thảm họa thị giác nha🤣,0,1760966436,thảm họa thị giác nha
7563248893969498898,7563247159907290376,Hương Nấm 91,dạ tui thất vọng,0,1760956116,dạ tui thất vọng
7563271860629324552,7563247159907290376,user5920581045085,phim việt nam chỉ đếm thế thôi,0,1760961461,phim việt nam chỉ đếm thế thôi
7563287227339948807,7563247159907290376,Dub@i,gây lũ lụt luôn rồi😭,0,1760965040,gây lũ lụt luôn rồi
7563252190858642184,7563247159907290376,Tình,gió ngang khoảng trà xanh hả nghe giống thế,0,1760956882,gió ngang khoảng trà xanh hả nghe giống thế
7563298426697351943,7563247159907290376,Hải trung kim 1984,lan phương đóng hơi bị đỉnh,0,1760967646,lan phương đóng hơi bị đỉnh
7563670886348981000,7563247159907290376,NgọcNhớ_1992,phim bắt đầu đầy Rama,0,1761054368,phim bắt đầu đầy rama
7563287730613781269,7563247159907290376,Phương Collagen,Quốc Đan nghe thành Quốc Kang😭,0,1760965159,quốc đan nghe thành quốc kang
7563274309151294225,7563247159907290376,Ⓓⓤⓨêⓝ 𝐕𝐈𝐄𝐓𝐓𝐄𝐋,Đàn ông tắm tóc ướt nhìn mê xem fim xong nhìn chán kk,0,1760962041,đàn ông tắm tóc ướt nhìn mê xem fim xong nhìn chán kk
7563532421594284816,7563253661292367125,ThinhnekSoSad,POV:8h cây xăng Thanh Hóa,12,1761022133,pov:8h cây xăng thanh hóa
7563510004113179399,7563253661292367125,skibidiđầumoi,chủ cây xăng,1171,1761016912,chủ cây xăng
7563473074763842325,7563253661292367125,𝙃𝙪𝙣𝙜𝙁𝙖𝙩?,ăn sáng cùng mình nha,2580,1761008319,ăn sáng cùng mình nha
7563597864526529298,7563253661292367125,Thợ xây âm phủ,bro tui mày thật sự đem chuyện này ra làm meme,481,1761037365,bro tui mày thật sự đem chuyện này ra làm meme
7563530753540653832,7563253661292367125,LNĐK,"🗣️🔥:""Thắng đi xe bồn""
🗣️🥲: ""Đi xe rồng""🗿🗿",108,1761021741,":""thắng đi xe bồn"" : ""đi xe rồng"""
7563664771565503252,7563253661292367125,Mogami Sensei,Từ khi nào vc Bạo Lực Học Đường đc đem ra làm trò đùa v 🥀,41,1761052946,từ khi nào vc bạo lực học đường đc đem ra làm trò đùa v
7563320607627166471,7563253661292367125,Sĩ đế nhà đặng🐧,đây à,27,1760972811,đây à
7564024208578609927,7563253661292367125,★彡 𝐇𝖔𝖙𝖆𝖐𝖔 彡✮,"bài học rút ra là:
Thắng ăn cơm tù
Thua ăn cơm cúng
Thằng đi xe thùng
Thằng đi xe rồng",5,1761136631,bài học rút ra là: thắng ăn cơm tù thua ăn cơm cúng thằng đi xe thùng thằng đi xe rồng
7563538694234784528,7563253661292367125,$《nam92aq》$,mạnh ko ae,62,1761023595,mạnh ko ae
7563629007839167252,7563253661292367125,ミ★тᴀκᴀɴᴀsнιнosнιɴo★彡,pov,5,1761044625,pov
7563334205355295489,7563253661292367125,Hè,vãi trưởng nó dùng dao bấm,188,1760975979,vãi trưởng nó dùng dao bấm
