comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7562030907386200840,7561081045127417095,thụy xi ☺,rép bài ek vs các cj xjk🥰,1,1760672629,rép bài ek vs các cj xjk
7562093342861312784,7561081045127417095,fB: Nguyễn Thị Bảo nhi,người mới à,2,1760687079,người mới à
7562084102532645650,7561081045127417095,Bâu k14 m30,thy cj mỷ xink hơn cj mỷ rép em một bài 😊😊😊☺️☺️☺,1,1760685099,thy cj mỷ xink hơn cj mỷ rép em một bài
7561780478148084488,7561081045127417095,nhím 🦔,cj rep em một bài cùng bé sinh đi cj mong cj rep ạ,1,1760614222,cj rep em một bài cùng bé sinh đi cj mong cj rep ạ
7561788025727533832,7561081045127417095,NgỌc HưƠnG,Cj nhảy với em sinh đi ạ 💞,1,1760615981,cj nhảy với em sinh đi ạ
7561099401172796167,7561081045127417095,ntxawn⛰️,sớm xin rep bài ạ,1,1760455648,sớm xin rep bài ạ
7562425382289457937,7561081045127417095,☘️屋人銀行🦋🌷,Chị ik sapa vs đội anh Tùng rồi à đẹp quá🥰🥰,2,1760764381,chị ik sapa vs đội anh tùng rồi à đẹp quá
7562343089853072136,7561081045127417095,Giàng Chỉnh,"đội mũ em sĩ
áo đỏ em mỷ
áo trắng bé nhi
áo hồng bé thủy🥰",1,1760745230,đội mũ em sĩ áo đỏ em mỷ áo trắng bé nhi áo hồng bé thủy
7562232331311547156,7561081045127417095,thị mỷ,cj cx bt cj hmoog rết bài,0,1760719430,cj cx bt cj hmoog rết bài
7563989289576678151,7561081045127417095,_Trangg_,Chị áo đỏ cuốn thii,0,1761128505,chị áo đỏ cuốn thii
7563781381568234258,7561081045127417095,team negro🖤,Chi ik sapa vs doi anh tung roi a dep qua🥰🥰🥰,0,1761080112,chi ik sapa vs doi anh tung roi a dep qua
7562450357777220353,7561081045127417095,Thị Tuyết 🎃🎃,"bé nhi, bé thủy, em mỷ em si",0,1760770439,"bé nhi, bé thủy, em mỷ em si"
7562935068327936775,7561081045127417095,serecita,hola soy de china o de jamón,0,1760883044,hola soy de china o de jamón
7562093401182290706,7561081045127417095,´꒳`Lth ✨mes sia🦋,Chị vừa sang đội đó chua eo lắm ở càng lâu thì càng eo ạ,0,1760687082,chị vừa sang đội đó chua eo lắm ở càng lâu thì càng eo ạ
7563146418325308168,7561081045127417095,"V Y ""_""","thuỷ,mỷ,si,nhi",0,1760932259,"thuỷ,mỷ,si,nhi"
7562713371612152597,7561081045127417095,Bích Ngân,cj ơi rep cho ek một bài đcko ạ,0,1760831439,cj ơi rep cho ek một bài đcko ạ
7563460087432856328,7561081045127417095,.,em xin link quần chị mỷ với,0,1761005300,em xin link quần chị mỷ với
7562751951834841864,7561081045127417095,Muối mặn🌹🍂,đội này mạnh,0,1760840409,đội này mạnh
7562764813316473607,7561081045127417095,Vừ Thị Dê,chị ơi hộ tim mjk vs🥰,0,1760843408,chị ơi hộ tim mjk vs
7563299317206942471,7561081045127417095,yammisu,em si,0,1760967858,em si
7563364471298556679,7561081045127417095,Duy2006#y15zr⚡tourings27💢,rp với jk Đẹp,0,1760983027,rp với jk đẹp
7563595997886038802,7561081045127417095,gấu trúc🐼🐼🐼,chị áo đỏ xinh vãi,0,1761036938,chị áo đỏ xinh vãi
7563623391152980757,7561081045127417095,cục cưng của ba yêu ❤️❤️❤️❤️,chị chị mặc áo hồng quần jean đẹp quá,0,1761043310,chị chị mặc áo hồng quần jean đẹp quá
