comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7540445761344373521,7540214744091774225,Nhung_FaiFai,cạn lời luôn thương 2 bé quá,2,1755646862,cạn lời luôn thương 2 bé quá
7540316959511003905,7540214744091774225,Siu nhân mayiuu,Gần nhà tui tr oiii😭😭😭,4,1755616856,gần nhà tui tr oiii
7540337985058980626,7540214744091774225,Sang nguyễn,ngay chỗ t,2,1755621753,ngay chỗ t
7540255995990295303,7540214744091774225,Nguyên ❤️Nhi,sao nghe toàn an giang không vậy tèn,4,1755602662,sao nghe toàn an giang không vậy tèn
7540245880789238544,7540214744091774225,mainguyenpk,"Ôi giời ơi, miền tây an giang s cứ lên hót hoài w 🥺",4,1755600315,"ôi giời ơi, miền tây an giang s cứ lên hót hoài w"
7540460569444598535,7540214744091774225,Shopbingty,sợ thật ấy bjo con người bị ls thế nhỉ,1,1755650302,sợ thật ấy bjo con người bị ls thế nhỉ
7540461570549121799,7540214744091774225,Duyen Duyn 🍀,Nghe mà ko muốn ra ngoài lun tr,1,1755650538,nghe mà ko muốn ra ngoài lun tr
7540464622366704404,7540214744091774225,Trường Hoàng,chịu bro rồi,1,1755651251,chịu bro rồi
7540454023662666504,7540214744091774225,Hoa hướng dương,Tôi kg hiểu giờ xh như nào,1,1755648785,tôi kg hiểu giờ xh như nào
7540244252065710866,7540214744091774225,Mạnh,lại AG😅,3,1755599932,lại ag
7540271028704019207,7540214744091774225,Dũng Ghét Xe Độ•,ý gửi nhầm😁,3,1755606166,ý gửi nhầm
7540330385236984583,7540214744091774225,Thuý Khuyên,đâu phải làm người tốt là được đền đáp đâu,2,1755619986,đâu phải làm người tốt là được đền đáp đâu
7540269259676828433,7540214744091774225,Nguyễn Trọng Nghĩa,An giang mảnh đất hữu tình…,3,1755605758,an giang mảnh đất hữu tình
7540320301849019154,7540214744091774225,✞ঔৣL͎ộC͎,ông này là Thần gì đây 😂😂,2,1755617637,ông này là thần gì đây
7540453832707277589,7540214744091774225,Ah Kiệt,vụ này gần nhà thằng emm tui nè,3,1755648732,vụ này gần nhà thằng emm tui nè
7540267285031650069,7540214744091774225,Thông Trần 37🇻🇳,Mãi k về rồi,2,1755605294,mãi k về rồi
7540227674984628999,7540214744091774225,đổ văn hoài,sao mà an giang hoài dậy máy cha,4,1755596069,sao mà an giang hoài dậy máy cha
7540269399137239829,7540214744091774225,phuoclz,Ag nổi nhất mt,2,1755605788,ag nổi nhất mt
7540339419700871944,7540214744091774225,Maj Nguyen362,an giang thi noi ji nua,2,1755622090,an giang thi noi ji nua
7540437931854267144,7540214744091774225,Hoài Phi,công an h giỏi thật,1,1755645034,công an h giỏi thật
7540332821748007687,7540214744091774225,kakuki526,t sợ thiệt chứ,1,1755620548,t sợ thiệt chứ
7540230835619005204,7540214744091774225,hồng muôi,an giang,2,1755596806,an giang
7540275191914529552,7540214744091774225,Fish World Guppy Betta LiaThia,Tôi tên tuấn không lẽ đổi tên ta😌,1,1755607131,tôi tên tuấn không lẽ đổi tên ta
7540279378250760961,7540214744091774225,le my my,tội bé quá ám ảnh tâm lý,1,1755608113,tội bé quá ám ảnh tâm lý
7540243765274592008,7540214744091774225,HoàiNguyễn1987,thương con bé,1,1755599816,thương con bé
7540251036499624711,7540214744091774225,Đông Phương Bất bại,Cách nhà tôi 300km 🥺,1,1755601511,cách nhà tôi 300km
7540269372940305159,7540214744091774225,Niuu,Ôi loài người,1,1755605779,ôi loài người
7540261305916785424,7540214744091774225,Ngọc Bình ♐️,"An Giang mảnh đất hữu tình
.......................................................",1,1755603901,an giang mảnh đất hữu tình .......................................................
7540263706606093074,7540214744091774225,CẬU 3🐒🐒Hậu Giang 💔,tuấn ơi là tuấn,1,1755604457,tuấn ơi là tuấn
7540337803046191879,7540214744091774225,Nguyễn Dũng,không thấy ai vào nhận miền tây tôi........,1,1755621712,không thấy ai vào nhận miền tây tôi........
7540253892439114514,7540214744091774225,Trương Thiện Phước,phú tân hả 😅,1,1755602177,phú tân hả
7540248508768486152,7540214744091774225,Tạp Hoá Mỹ Linh,em Tuấn hay nói đây mà,1,1755600920,em tuấn hay nói đây mà
7540292729765954311,7540214744091774225,Notape,vãi cả 25tuổi.,1,1755611218,vãi cả 25tuổi.
7540317431110861576,7540214744091774225,Han Han🌷,ê t ở phú mỹ có nghe gì đâu bay💔,1,1755616967,ê t ở phú mỹ có nghe gì đâu bay
7540467582744642322,7540214744091774225,Tiến Đội Trưởng,ở tỉnh nào vậy các bạn,0,1755651939,ở tỉnh nào vậy các bạn
7540424710116164359,7540214744091774225,Tuấn Đạt,2k à,0,1755641956,2k à
7540461077839790869,7540214744091774225,Minh Nguyen,bro đã cho tôi thêm kinh nghiệm,0,1755650424,bro đã cho tôi thêm kinh nghiệm
7540469120250577682,7540214744091774225,Ngọc Thảo💞🎀,Trờiii ơiii má ơiiii,0,1755652293,trờiii ơiii má ơiiii
7540449837591036680,7540214744091774225,N.Đjnh,bé trai bất lực luôn🙃,0,1755647801,bé trai bất lực luôn
7540493544227111688,7540214744091774225,PHÚ QUÍ,Vô trỏng ngta chăm sóc lắm,0,1755657975,vô trỏng ngta chăm sóc lắm
7540530837872476935,7540214744091774225,phương  g dụng,Tội be gai qua ấm ảnh suốt đời,0,1755666655,tội be gai qua ấm ảnh suốt đời
7540988181869904658,7540214744091774225,Huy Trần,lại miền nam😏😂,0,1755773139,lại miền nam
7540286544603923216,7540230702479068424,Bình ❤️‍🔥❤️‍🔥,đi hc sợ mổi cái này,89,1755609782,đi hc sợ mổi cái này
7540958121057862416,7540230702479068424,anh_quoc1802,mong nhà trường thấy và lắp máy lạnh cho học sinh 🥰,13,1755766139,mong nhà trường thấy và lắp máy lạnh cho học sinh
7552064947112837908,7540230702479068424,Khoa Khoa,may thật,0,1758352155,may thật
7540958681313542919,7540230702479068424,Gira,nỗi ám ảnh của rất nhiều học sinh 😂,4,1755766274,nỗi ám ảnh của rất nhiều học sinh
7540978032896574226,7540230702479068424,bảo,các cụ gánh còng lưng,3,1755770937,các cụ gánh còng lưng
7540561684114866951,7540230702479068424,Nguyễn Bích3120,Phúc lớn đó ạ may không ai bị đau quá 🥰🥰🥰,4,1755673838,phúc lớn đó ạ may không ai bị đau quá
7549098503235617544,7540230702479068424,Nguyễn Bá Đông 69,may quá chúc mùng gđ♥️♥️♥️♥,1,1757661474,may quá chúc mùng gđ
7540258458358432532,7540230702479068424,Tê Quý,ối dồi oii,4,1755603240,ối dồi oii
7540690940756738824,7540230702479068424,e đau r đấy ah vừa lòng ch?,ê sợ v,0,1755703929,ê sợ v
7560932597417657096,7540230702479068424,Ngũ cốc MỘC MẠC,Chúc mừng gd phúc lớn quá 👍👍👍👍👍,0,1760416809,chúc mừng gd phúc lớn quá
7540917942361703175,7540230702479068424,ᵛᶰシsóᴄᶦᵈᵒᶫ,sợ đi học cx vì cái quạt😳,0,1755756791,sợ đi học cx vì cái quạt
7541377183463211783,7540230702479068424,꧁༺ғʟ.ʜᴜʏᴍêʜáᴛ™,nguy hiểm v:((,0,1755863711,nguy hiểm v:((
7541071733292761863,7540230702479068424,<3,t từng bị quạt trần rơi sượt qua đầu nè🥲,0,1755792594,t từng bị quạt trần rơi sượt qua đầu nè
7540509341281207047,7540230702479068424,hoàng,thằng bé mạng lớn,0,1755661651,thằng bé mạng lớn
7540920066692023041,7540230702479068424,New Tòm★,quạt trần ở trường ☠️😅,0,1755757281,quạt trần ở trường
7540955116192121608,7540230702479068424,🆃🆂🆄🅺🅰🆂🅰0707🦈,ik học sợ mổi cây quạt,0,1755765442,ik học sợ mổi cây quạt
7540259684764205841,7540230702479068424,trí Donald Gold,og bà gánh còng lưng,5,1755603528,og bà gánh còng lưng
7540258061186335506,7540230702479068424,Xấu vẫn tự tin,Các cụ kiểu,1,1755603144,các cụ kiểu
7540257902184022791,7540230702479068424,Adrian chong,Muộn quá 😁😁😁,1,1755603107,muộn quá
7540678211445768968,7540230702479068424,🤍,@.𝘵𝘥 ko bt lớp thay quạt chưa,0,1755700965,ko bt lớp thay quạt chưa
7540990346134897426,7540230702479068424,"🗣️:Trườn không có ""g"" 😃🦍",ông bà gánh hư lưng luôn,0,1755773641,ông bà gánh hư lưng luôn
7540923621579080469,7540230702479068424,亗DUONG.UOTMETA,xém nx là ngộ không đập ra CHÍ MẠNG r tội cho ngộ😌,0,1755758111,xém nx là ngộ không đập ra chí mạng r tội cho ngộ
7541260302516699912,7540230702479068424,Sáng dậy sớm,rất may ko vô đầu,0,1755836496,rất may ko vô đầu
7548705670053741319,7540230702479068424,Beer 99🍻🍻🍻,Ông nhỏi thổi mạnh quá quạt cũng dụng luôn 😂😂😂,0,1757570007,ông nhỏi thổi mạnh quá quạt cũng dụng luôn
7541017044046725895,7540230702479068424,🇻🇳🇻🇳khang🇻🇳🇻🇳,Lọt khen,0,1755779858,lọt khen
7540999864948917009,7540230702479068424,LMH♓️hai cá,Tý thì cả nhà trùng sinh😳😳😳,0,1755775861,tý thì cả nhà trùng sinh
