comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7563979041882014471,7563942809162583314,🎧ྀི♪Harry.Pun✮🧸ྀི,Hnhu là B.Ngan đk:)),61,1761126122,hnhu là b.ngan đk:))
7564027241861448466,7563942809162583314,Hoàng Nguyên,đám cưới thiệt bà Ngân bả tự quậy á heheh,7,1761137336,đám cưới thiệt bà ngân bả tự quậy á heheh
7563986376187953938,7563942809162583314,🍋 Lemon,"""xin chào và hẹn gặp lại""",8,1761127828,"""xin chào và hẹn gặp lại"""
7564021571384378133,7563942809162583314,:>,bạn thân làm mc,7,1761136018,bạn thân làm mc
7563992679785808661,7563942809162583314,Hoa hồng,Yêu quá trời hén 🤣🤣🤣,7,1761129293,yêu quá trời hén
7564655888585147144,7563942809162583314,🐎 1 9 9 0 🐎,Quả makeup với váy cưới thấy thiệt thòi cho cô dâu quá trời,25,1761283707,quả makeup với váy cưới thấy thiệt thòi cho cô dâu quá trời
7564021115942732551,7563942809162583314,Nguyễn Duy,Này là Cô Dâu với Chú rễ làm theo hùi xưa mn ơi🥰🥰🥰🥰,5,1761135915,này là cô dâu với chú rễ làm theo hùi xưa mn ơi
7563996747468718869,7563942809162583314,tran xuan duong hoa,ngưới yêu nhau thật sự nó như vậy,7,1761130243,ngưới yêu nhau thật sự nó như vậy
7564004565515993874,7563942809162583314,ℙ𝕙ạ𝕞𝕋ạ𝕠,Bà MC đỉnh thật ... hjhj,124,1761132057,bà mc đỉnh thật ... hjhj
7563990843490321173,7563942809162583314,_nghuong🫧,ủa bả cưới tht hả,194,1761128866,ủa bả cưới tht hả
7564411423372100360,7563942809162583314,Nhoanhh,15 năm?!!Hơn kỉ niệm cưới của bố mẹ T nx,17,1761226784,15 năm?!!hơn kỉ niệm cưới của bố mẹ t nx
7563987946090021639,7563942809162583314,Nè Nè Nè,đám cưới năm 2000 hả 😳😳,57,1761128190,đám cưới năm 2000 hả
7563985046705652488,7563942809162583314,dahon1namtroiqua_,ê cái bó bông cưới nó đẹp thiệt nha =)),8,1761127514,ê cái bó bông cưới nó đẹp thiệt nha =))
7563996344106500884,7563942809162583314,a2 cà rởn vô duyên chúa,"🤣 đám cưới giờ theo phong cách những năm 80 90, nhìn nó lạ và vui nhỉ.",7,1761130149,"đám cưới giờ theo phong cách những năm 80 90, nhìn nó lạ và vui nhỉ."
7564024519044989714,7563942809162583314,Thảo không biết bơi,"Mê bài này cực, rạo rực muốn cứi",6,1761136702,"mê bài này cực, rạo rực muốn cứi"
7564126407002522386,7563942809162583314,missie.img,Bà này thi thách thức danh hài dko ta,9,1761160432,bà này thi thách thức danh hài dko ta
7563988853105132305,7563942809162583314,cháy    GUITAR&PIANO🤭,đám cưới như này thấy vui với hoài niệm vãi😞,6,1761128405,đám cưới như này thấy vui với hoài niệm vãi
7564002430422614792,7563942809162583314,Thanh Mai,sao đám cưới được hay vậy,7,1761131563,sao đám cưới được hay vậy
7563999231323128583,7563942809162583314,Kha-phelan!!!,Cưới gì ket tiền 🤣🤣🤣🤣,5,1761130822,cưới gì ket tiền
7563986369175388946,7563942809162583314,Kỳ Trần,Ý . Cô dâu này phải cô giáo hay rap về lịch sử ko ta 🤣,7,1761127827,ý . cô dâu này phải cô giáo hay rap về lịch sử ko ta
7563990216684749588,7563942809162583314,nhen.o.day,cưới như thời 9x🤣🤣,5,1761128718,cưới như thời 9x
7563981086020715282,7563942809162583314,Minh tới nè,y chang t vs nyc mà ms mấy năm th=)),5,1761126594,y chang t vs nyc mà ms mấy năm th=))
7564005553183163154,7563942809162583314,🐾,bị tua về thời 2k hả shopp,5,1761132289,bị tua về thời 2k hả shopp
7563983033662341895,7563942809162583314,Đẻo,làm cái đám nhớ lại mấy đám cưới hồi 200x quá,5,1761127045,làm cái đám nhớ lại mấy đám cưới hồi 200x quá
7563992089969623828,7563942809162583314,Minh 89💔,hẹn gặp lại nua hả😂😂😂,5,1761129154,hẹn gặp lại nua hả
7563987210698752776,7563942809162583314,KiZardX học lớp 1,ê phải bà hay chế nhạc hồi xưa k bây😭,8,1761128019,ê phải bà hay chế nhạc hồi xưa k bây
7564000041498542849,7563942809162583314,1 trái chuối🍌,Bã cưới thật hã😇,13,1761131012,bã cưới thật hã
7564665656718312199,7563942809162583314,Diễm My (mơ) >.<,ủa bảo ngân kìa ê,4,1761285983,ủa bảo ngân kìa ê
7564562216265270034,7563942809162583314,🍄Nấm nùn 🍄,Cô dâu là hoa hậu xóm nha 😂,3,1761261917,cô dâu là hoa hậu xóm nha
7564668310294922005,7563942809162583314,4.5₫,ê làm đám cưới như hồi xưa á hả🥰🥰🥰 Hay thế🤩🤩😍😍,3,1761286600,ê làm đám cưới như hồi xưa á hả hay thế
7564643498302817042,7563942809162583314,Phong Minh Trinh,Chúc hai bạn mãi hạnh phúc 🥰,3,1761280822,chúc hai bạn mãi hạnh phúc
7564657712391635719,7563942809162583314,ᴵᴬᴹɢ.вảσ,bà này kêu u40 còn tin,2,1761284129,bà này kêu u40 còn tin
7564634450224825096,7563942809162583314,ko có tên,bà bảo ngân hả?,2,1761278715,bà bảo ngân hả?
7564606641913496327,7563942809162583314,𝐇𝐮𝐲 Đ𝐚𝐧𝐠 𝐓𝐡𝐚𝐲 đổ𝐢💰,nghe như kể chuyện ma kinh zị zạ baa☺,3,1761272243,nghe như kể chuyện ma kinh zị zạ baa
7564761804263818002,7563942809162583314,zen.anh,Tưởng đâu đám cưới thập niên 1975.,2,1761308369,tưởng đâu đám cưới thập niên 1975.
7564416925910254367,7563942809162583314,Lemonz Remix ♪,Bạn N giấu tên,3,1761228117,bạn n giấu tên
7564051573066089232,7563942809162583314,Út Vinh,Ghê dị?,2,1761143012,ghê dị?
7564575638079144705,7563942809162583314,ba hoa 1983,quảng cáo của tao đâu,2,1761265054,quảng cáo của tao đâu
7564214695738671890,7563942809162583314,Nhã,"Bã làm riết k bít nào giả nào thiệt lun chời ơi, cưới k ai tin😂",3,1761180991,"bã làm riết k bít nào giả nào thiệt lun chời ơi, cưới k ai tin"
7564651749124211476,7563942809162583314,Les^^,Đang ăn mà nghẹn 🥰,3,1761282745,đang ăn mà nghẹn
7564757866013590289,7563942809162583314,NGÀY NÀO CŨNG ĐI CHƠI,Sao bà cưới mà bà làm cái oufit tím riệm dị ta 😂 style bà v hả,3,1761307461,sao bà cưới mà bà làm cái oufit tím riệm dị ta style bà v hả
7564648823155786497,7563942809162583314,Có ny Xoá tiktok,🤣🤣🤣 đang kẹt tiền có cô nào hùng vốn không 😅,1,1761282070,đang kẹt tiền có cô nào hùng vốn không
7564267694523040530,7563942809162583314,ᴍʏ̃ ɴᴜ̛̃ xᴜ̛́ ᴄᴀ̂̀ɴ ᴛʜᴏ̛ ™©®,MC nch hay :)),3,1761193325,mc nch hay :))
7564467527196427016,7563942809162583314,JaN,khi nào cần có vốn thì lại ly hôn rồi lại cưới😂,2,1761239848,khi nào cần có vốn thì lại ly hôn rồi lại cưới
7564190166652748551,7563942809162583314,🫧 HIỀN TRANG 🐯,Thứ t quan tâm là makeup và váy cưới,4,1761175289,thứ t quan tâm là makeup và váy cưới
7564594455825007381,7563942809162583314,Kyle,Cô dâu tự làm vlog,1,1761269417,cô dâu tự làm vlog
7564754222714700551,7563942809162583314,Huy Kiều,Makeup với trang phục thời 9x hay s zị,1,1761306601,makeup với trang phục thời 9x hay s zị
7564284574419895058,7563942809162583314,Nguyễn thuý vân,cô dâu trang điểm cô dâu xưa đẹp thật,2,1761197252,cô dâu trang điểm cô dâu xưa đẹp thật
7564614798694269697,7563942809162583314,🍭,nhìn cô dâu giống bà nào á,1,1761274148,nhìn cô dâu giống bà nào á
7564052592536666887,7563942809162583314,TuanNguyen8x,"giống tui zj trời 15 năm ctay 10 lần, rồi cũng cưới 😅",3,1761143239,"giống tui zj trời 15 năm ctay 10 lần, rồi cũng cưới"
