comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7505363603374031636,7496345484093656328,deoxyribonucleic acid (ADN),Tôi bị oan tôi bị oan 😭😭,0,1747478648,tôi bị oan tôi bị oan
7503872452783899399,7496345484093656328,Đào Mạnh Hùng,cx đúng mà nhỉ,0,1747131465,cx đúng mà nhỉ
7505799657198699265,7496345484093656328,văn tuấn.☺️.H.✌️,z rồi nhà xe còn bán nữa ko,0,1747580179,z rồi nhà xe còn bán nữa ko
7504188633348735752,7496345484093656328,Nguyễn HOÀNG,và từ đó bài bố chuột ra đời,0,1747205083,và từ đó bài bố chuột ra đời
7506071639797449480,7496345484093656328,Tẹt Khểnh341,Chuột kiểu: lại tao lại đổi tao đi😆😆😆,0,1747643502,chuột kiểu: lại tao lại đổi tao đi
7504684602629309202,7496345484093656328,Tú BaBaShop,hãng xe vô trách nhiệm quá. này ai dám mua nữa,0,1747320561,hãng xe vô trách nhiệm quá. này ai dám mua nữa
7504847909143544583,7496345484093656328,bảo trâm,vừa nghe là biết kiện này ai thắng ai thua r,0,1747358597,vừa nghe là biết kiện này ai thắng ai thua r
7503905983891260178,7496345484093656328,nghĩa,hãng đi nước đi khó đấy,0,1747139270,hãng đi nước đi khó đấy
7504853782254584584,7496345484093656328,THU CÚC 🌼🌼🌼,"bên nào lắm tìn thì sẽ thắng, đời từ xưa rồi",0,1747359956,"bên nào lắm tìn thì sẽ thắng, đời từ xưa rồi"
7504983851044389650,7496345484093656328,Bằng Thật Thà 🇻🇳🇹🇼,Đừng để vụ này chìm,0,1747390237,đừng để vụ này chìm
7503825037993214741,7496345484093656328,Ngọc COLLAGEN😡,Nghe bố chuột chx mấy ní,0,1747120427,nghe bố chuột chx mấy ní
7505380582143263495,7496345484093656328,luminh78,con chuột cũng là người mà 😂😂😂,0,1747482603,con chuột cũng là người mà
7503906062199243528,7496345484093656328,Trọng Luân,"🐀:ủa,zalo??",0,1747139290,":ủa,zalo??"
7506512599585833746,7496345484093656328,Tuân CATO,Đang chờ chuột ra tòa😌,0,1747746180,đang chờ chuột ra tòa
7505496781304644360,7496345484093656328,Bảo Ân 👣,giống vụ máy bay nhưng đủ tầm ảnh hưởng hãng 😂,0,1747509661,giống vụ máy bay nhưng đủ tầm ảnh hưởng hãng
