comment_id,video_id,username,comment_text,digg_count,create_time,clean_text
7532246287246590728,7532043915688512785,le thu,nhơ công an vào cuộc điều tra làm rõ nguyên nhân 😂😂😂😂,0,1753737782,nhơ công an vào cuộc điều tra làm rõ nguyên nhân
7532348232077263634,7532043915688512785,Nguyễn Mai Chiến Thắng,sao lại có người như vậy nhĩ?,0,1753761492,sao lại có người như vậy nhĩ?
7532146164335985425,7532043915688512785,Tuyết Dương,Bởi vậy làm gì mình cũng sợ ảnh hưởng tới con hết.,0,1753714448,bởi vậy làm gì mình cũng sợ ảnh hưởng tới con hết.
7532335942818333447,7532043915688512785,Nguyễn Thị Phương,tội châu quá,0,1753758643,tội châu quá
7532048969863889682,7532043915688512785,Minh Hà,bố mẹ cháu đâu ad,0,1753691822,bố mẹ cháu đâu ad
7532149523037766416,7532043915688512785,Nhung,bây giờ nhiều gđ lợi dụng con nhỏ đi bán vé số còn có những người con nhỏ chưa biết tiền bố mẹ chở đến chợ bố một góc mẹ một góc hai đứa con đi lang thang bán,0,1753715230,bây giờ nhiều gđ lợi dụng con nhỏ đi bán vé số còn có những người con nhỏ chưa biết tiền bố mẹ chở đến chợ bố một góc mẹ một góc hai đứa con đi lang thang bán
7532133184541328136,7532043915688512785,Baga phượt,Không biết phải cháu không 🥺🥺🥺,0,1753711424,không biết phải cháu không
7532080641590199048,7532043915688512785,N.D.1995,cali tưởng thân thiện lắm mà.sao lại thế 😂,0,1753699191,cali tưởng thân thiện lắm mà.sao lại thế
7532122121125495559,7532043915688512785,Đat Ma79,Theo tôi nhờ kênh liên hệ kênh bắt đi 🥺,0,1753708846,theo tôi nhờ kênh liên hệ kênh bắt đi
7532472915288490770,7532043915688512785,no name,thấy nhiều cảnh này,0,1753790523,thấy nhiều cảnh này
7532155892248052500,7532043915688512785,hoa cỏ may,được lắm mong pháp luật xử lý nặng vào,0,1753716716,được lắm mong pháp luật xử lý nặng vào
7532148852985103124,7532043915688512785,BẢO🇻🇳,bảo vệ trẻ emm,0,1753715075,bảo vệ trẻ emm
7532123398584845063,7532043915688512785,Meow,"chời ơi, tuôi thương cháu tuôi gần chớt…😀",0,1753709145,"chời ơi, tuôi thương cháu tuôi gần chớt"
7532089515781112577,7532043915688512785,hồ  sương,tôi e quá,0,1753701265,tôi e quá
7532404483905782535,7532043915688512785,Phong Lô,🥺🥺🥺 tuổi thơ của tui thời 2k/1 tờ,0,1753774592,tuổi thơ của tui thời 2k/1 tờ
7532066674478416647,7532043915688512785,Minh Nguyễn 3590,bà đó giờ đang ngồi khóc bằng nước mắt cá xấu chứ đâu,0,1753695939,bà đó giờ đang ngồi khóc bằng nước mắt cá xấu chứ đâu
7532073555685622535,7532043915688512785,BÌNH YÊN NHÉ 🍒🍒,cho bả vao tù,0,1753697538,cho bả vao tù
7532104403789857544,7532043915688512785,lebalamm,khi các cháu lớn lên rồi bà có hối cũng ko kịp,0,1753704721,khi các cháu lớn lên rồi bà có hối cũng ko kịp
7532321635651584789,7532078675878071559,MDuy,ổng nuốt nghe cái tiếng nó lạ v 🗿,1069,1753755311,ổng nuốt nghe cái tiếng nó lạ v
7534253025181336328,7532078675878071559,ảnh cả,ảnh coi j vậy,203,1754204991,ảnh coi j vậy
7533645996108022536,7532078675878071559,Ngoc Ngan,Uống nước như lau kính ấy,161,1754063653,uống nước như lau kính ấy
7532343354266714887,7532078675878071559,(HARI)-HƯƠNG💗🫀,S nghe như nuốt chúng con ếch v,16,1753760362,s nghe như nuốt chúng con ếch v
7532224806831489810,7532078675878071559,mít ướt,khủng bố đêm khuya của tui hả tr😞😞,36,1753732765,khủng bố đêm khuya của tui hả tr
7532194164227097362,7532078675878071559,banh,1h r đó cha,8,1753725778,1h r đó cha
7532080747142824712,7532078675878071559,《Sơn Hải Chi Tâm》,bánh ngọt là pizza hả chú😇,92,1753699214,bánh ngọt là pizza hả chú
7532108050879644434,7532078675878071559,fan (HIYUM),bánh phô mai trứng muối còn từng ăn rồi ngon lắm,15,1753705572,bánh phô mai trứng muối còn từng ăn rồi ngon lắm
7532090386278384392,7532078675878071559,Duc Nguyen Anh,"kế này hay cố tình cho tiếng nuốt to để đỡ bị nói ""ĐOẠN NUỐT ĐÂU""",5,1753701457,"kế này hay cố tình cho tiếng nuốt to để đỡ bị nói ""đoạn nuốt đâu"""
7534274180670669576,7532078675878071559,pé thương 🐬,ai để ý cái tay ổng cầm không ối giồi ôi,11,1754209912,ai để ý cái tay ổng cầm không ối giồi ôi
7532126615453090577,7532078675878071559,Su su,Có đứa nào ăn bông lang trứng muối mà ko bt ăn trứng muối như tao ko,6,1753709902,có đứa nào ăn bông lang trứng muối mà ko bt ăn trứng muối như tao ko
7533592061993714450,7532078675878071559,Vân Anh mê game roblox,ăn nhiều vãi,5,1754051096,ăn nhiều vãi
7534381771074716424,7532078675878071559,党国仲😫,ông ăn cứ nhìn đâu á,7,1754235114,ông ăn cứ nhìn đâu á
7532079524939793168,7532078675878071559,tài khùng,sao chú giống chú ba duy vậy? mong chú rep,5,1753698933,sao chú giống chú ba duy vậy? mong chú rep
7535518254891352839,7532078675878071559,hân báo😝˚ ༘ 🦕𖦹⋆｡˚ɧâɳ_ßáσ,tay ổng đẹp vãii,2,1754499571,tay ổng đẹp vãii
7532160163429581575,7532078675878071559,kênh thập cẩm👍👌,hôm nay vừa ăn vừa coi phim hả a:)😁,5,1753717860,hôm nay vừa ăn vừa coi phim hả a:)
7534257867978638098,7532078675878071559,mykidding,hình như ổng vừa ăn vừa xem gì đó thì phải 🤡,2,1754206116,hình như ổng vừa ăn vừa xem gì đó thì phải
7532510185144124167,7532078675878071559,thao quyen.,trộm vía coi lúc 21:26🥰,3,1753799200,trộm vía coi lúc 21:26
7532242887469089544,7532078675878071559,Hoàng cá chép,idol mukbank mà t tin tưởng nhấtt😋,0,1753736977,idol mukbank mà t tin tưởng nhấtt
7532840808341504776,7532078675878071559,khánh thy,ng mukbang duy nhất tôi ko muốn họ nuốt,2,1753876178,ng mukbang duy nhất tôi ko muốn họ nuốt
7542505271467262738,7532078675878071559,ItzMeTuong🗿,sao lại nuốt khúc cắt của t đâu ????,1,1756126521,sao lại nuốt khúc cắt của t đâu ????
7547008503694623506,7532078675878071559,╠{㉨益德益㉨}╣◍◍◍,anh coi j vậy,1,1757174853,anh coi j vậy
7532376734856299281,7532078675878071559,Võ Gia Thuận,calo ☠️☠️,1,1753768460,calo
7535407796771717889,7532078675878071559,Xuann Nhiii,Anh PT mà thấy cảnh này🤗,1,1754473856,anh pt mà thấy cảnh này
7533764110962885394,7532078675878071559,MESSI mãi đỉnh,nhìn ổng ăn mà thèm nghê😁,1,1754091166,nhìn ổng ăn mà thèm nghê
7538321752775967508,7532078675878071559,tường vy mukbang,Nuốt ❌ lau kính ✅,1,1755152316,nuốt lau kính
7546984407241491218,7532078675878071559,👹,đoán vội mịn da 100,1,1757169241,đoán vội mịn da 100
7533994460716368657,7532078675878071559,tao bị ngu:))),ổng nhòm nhom nhóm nhom mà tui cừi phát nổ phổi á🤣🤣🤣🤣🤣,2,1754144794,ổng nhòm nhom nhóm nhom mà tui cừi phát nổ phổi á
7544004240814113537,7532078675878071559,.,ê tay ổng đẹp,1,1756475372,ê tay ổng đẹp
7538043362939634440,7532078675878071559,(null),Cả xem siu nhân cả làm muckbang,1,1755087493,cả xem siu nhân cả làm muckbang
