comment_id,video_id,username,comment_text,clean_text,digg_count,create_time,video_context,llm_hate_speech,llm_confidence,llm_justification
7564695805077111569,7564694164001017095,Huy,lsao dị trời😭,lsao dị trời,12,1761293006,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment is a neutral question and does not contain any insults, degradation, or attacks."
7564701592667751188,7564694164001017095,Thu Hong,Thề k biet ai luôn .,thề k biet ai luôn .,7,1761294349,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment expresses not knowing someone and does not contain any hate speech.
7564718845442409234,7564694164001017095,NỘI THẤT GỖ THẾ HÙNG,"Anh ra tò tạo công ăn việc làm thật nhiều và phát triển đất nước là ok, chúc anh sức khỏe may mắn và bình an 🥰😊❤","anh ra tò tạo công ăn việc làm thật nhiều và phát triển đất nước là ok, chúc anh sức khỏe may mắn và bình an",2,1761298366,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment is supportive and wishes well, clearly not hate speech."
7564758099790332690,7564694164001017095,Long Vo,"Mặt dù như thế nào không biết, nhưng mình vẫn ngưỡng mộ anh Q nhe anh em!😁😁😁😁","mặt dù như thế nào không biết, nhưng mình vẫn ngưỡng mộ anh q nhe anh em!",0,1761307502,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment expresses admiration for an individual and does not contain any hate speech.
7564712938507371285,7564694164001017095,Chau Phuong,"Nhốt ngta kg có ích , ngta dc thả ra để điều hành khắc phục kinh tế vì tập đoàn flc","nhốt ngta kg có ích , ngta dc thả ra để điều hành khắc phục kinh tế vì tập đoàn flc",3,1761296990,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.9,"The comment expresses an opinion about someone's release and potential economic contribution, but it does not contain insults or degradation."
7564764126943347474,7564694164001017095,Hài A Dón,từ lúc báo đưa tin anh Quýt bị bệnh nặng thở oxy không thể hầu toà được là biết trước kết quả rồi. đến cuối cùng sức mạnh của đồng tiền vẫn quá lớn,từ lúc báo đưa tin anh quýt bị bệnh nặng thở oxy không thể hầu toà được là biết trước kết quả rồi. đến cuối cùng sức mạnh của đồng tiền vẫn quá lớn,3,1761308912,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,The comment criticizes a perceived systemic issue ('sức mạnh của đồng tiền vẫn quá lớn' - the power of money is too great) rather than directly insulting or degrading an individual or group with hateful language.
7564758547230786325,7564694164001017095,Thương ❤,pháp luật Việt Nam giờ có tiền là ok hết 😄,pháp luật việt nam giờ có tiền là ok hết,4,1761307609,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment criticizes the legal system in Vietnam, implying corruption, but it does not directly insult or degrade specific people or groups as hate speech."
7564756227239838471,7564694164001017095,Quoc Huy,vậy mà hôm bữa báo đăng nói ổng sắp chết,vậy mà hôm bữa báo đăng nói ổng sắp chết,2,1761307070,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment questions a previous news report and is not hate speech.
7564703556708598535,7564694164001017095,Conduongdautu-Toanventaichinh,có gì nóng tháng trc thông báo hoàn thành khắc phục rồi mà ?,có gì nóng tháng trc thông báo hoàn thành khắc phục rồi mà ?,1,1761294805,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment asks a neutral question about a past announcement and is not hate speech.
7564758087942013697,7564694164001017095,vanhuong,"mấy thằng hỏi tiền nhiều để làm gì ,
vào xem mk ngẫm","mấy thằng hỏi tiền nhiều để làm gì , vào xem mk ngẫm",2,1761307506,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.7,"The phrase 'mấy thằng' is informal and mildly dismissive, but in this context, it is directed at an opinion rather than constituting hate speech (insults, degradation, or attacks toward people/groups based on protected characteristics)."
7564733114870809364,7564694164001017095,ℍ 𝕌 𝕐 🍂,bảo rồi.ở vn công lý chỉ là diễn viên hài thôi,bảo rồi.ở vn công lý chỉ là diễn viên hài thôi,2,1761301686,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment criticizes the concept of justice/legal system as being a 'comedian,' which is an expression of cynicism, not hate speech targeting people or groups."
7564718528176915220,7564694164001017095,Huy Nga : nước giặt,Nên khai thác lại các đường bay của bambo,nên khai thác lại các đường bay của bambo,1,1761298293,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment makes a business suggestion and is not hate speech.
7564704000705250066,7564694164001017095,Thích Bổn Thuận,Lên 2000 đi anh em đợi,lên 2000 đi anh em đợi,2,1761294909,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment expresses an economic hope (related to market values) and is not hate speech.
7564727455875187472,7564694164001017095,Tú ( say ),đúng là có tiền có tất cả,đúng là có tiền có tất cả,1,1761300375,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.9,"The comment makes a general observation about the influence of money, which is a common societal critique, not hate speech."
7564696799735448327,7564694164001017095,Đỗ n3 kaiwa như n1🇯🇵12,Bambo trở lại t chỉ đi bambo vì quá oke,bambo trở lại t chỉ đi bambo vì quá oke,5,1761293231,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment expresses a preference for an airline and is not hate speech.
7564720430348305159,7564694164001017095,KCLUB QuỳnhBeiChibi,"Để mà nói tiếc thì chỉ tiếc đúng Bamboo thật. Máy bay oki, dịch vụ tốt, giá cả hợp lý. Mà sịt thì buồn","để mà nói tiếc thì chỉ tiếc đúng bamboo thật. máy bay oki, dịch vụ tốt, giá cả hợp lý. mà sịt thì buồn",2,1761298732,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment expresses regret about a company's situation and praises its service, which is not hate speech."
7564719152654009106,7564694164001017095,Út Huỳnh,"phải công nhận là bác sĩ việt nam giỏi thật, bệnh vậy mà chữa khỏi đúng là tài thật😅","phải công nhận là bác sĩ việt nam giỏi thật, bệnh vậy mà chữa khỏi đúng là tài thật",4,1761298438,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment is sarcastic about someone's health recovery, implying a non-medical cause, but it is not an insult or degradation directed at a person or group in a hateful way."
7564732239394816775,7564694164001017095,Bông dung,Mình thích đi bamboo,mình thích đi bamboo,3,1761301487,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment expresses a preference for an airline and is not hate speech.
7564751186382406408,7564694164001017095,Nhường 88,Đúng pháp luật việt nam.có tiền là Ko có tội😅,đúng pháp luật việt nam.có tiền là ko có tội,4,1761305894,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment criticizes the legal system, implying money can prevent consequences, similar to previous critiques. It's not targeted hate speech."
7564724813840352018,7564694164001017095,Trung,"Thật ra Ông Trịnh Văn Quyết là 1 người cực giỏi , mong lần này ra rồi ông sẽ làm được nhiều điều giúp ích cho người dân","thật ra ông trịnh văn quyết là 1 người cực giỏi , mong lần này ra rồi ông sẽ làm được nhiều điều giúp ích cho người dân",3,1761299756,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment praises an individual and expresses positive hopes for their future actions, clearly not hate speech."
7564766980420289288,7564694164001017095,M.H.Duyen,lại khoẻ thế nhể,lại khoẻ thế nhể,1,1761309571,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment is sarcastic about someone's health, questioning previous claims, but it does not constitute hate speech."
7564708605325280020,7564694164001017095,lady_t69,Bamboo hãy trở lại đi vì bamboo mà tui có vợ cảm ơn chuyến bay dó🥰,bamboo hãy trở lại đi vì bamboo mà tui có vợ cảm ơn chuyến bay dó,2,1761295981,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment expresses a positive personal experience related to an airline and is not hate speech.
7564710105516065543,7564694164001017095,HUYỀN PHẠM,Chúc mừng A trở lại ủng hộ Bamboo,chúc mừng a trở lại ủng hộ bamboo,4,1761296334,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment offers congratulations and support, which is not hate speech."
7564739281567499026,7564694164001017095,Nguyễn,Mắt a sáng dáng a hiền kkk😂,mắt a sáng dáng a hiền kkk,1,1761303121,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment is a sarcastic remark about someone's appearance, implying the opposite of the literal meaning. It's not hate speech."
7564705959559545608,7564694164001017095,Mr.Tân,Chắc trùng sinh thôi mà mng 🤣🤣🤣,chắc trùng sinh thôi mà mng,3,1761295365,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.9,"The comment uses a humorous/sarcastic phrase ('trùng sinh' - reincarnation) to comment on someone's return, not hate speech."
7564722055989166866,7564694164001017095,Đèn Pin,"Đền xong hết rồi, tha được thì tha, đi bắt chỗ khác. Ủng hộ anh Quyết ra điều hành Bamboo Airway.","đền xong hết rồi, tha được thì tha, đi bắt chỗ khác. ủng hộ anh quyết ra điều hành bamboo airway.",1,1761299113,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.9,"The comment expresses an opinion on legal resolution and supports an individual's return to business, which is not hate speech."
7564766555592164103,7564694164001017095,Đi Nhật Cùng Anh Cương,Bamboo đã trở lại! Mk bay chuyến tối nay nha,bamboo đã trở lại! mk bay chuyến tối nay nha,1,1761309472,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment is an enthusiastic statement about an airline's return and personal travel plans, not hate speech."
7564698234594329361,7564694164001017095,Lili🌻,"Cũng mong BamBoo trở lại,từ khi có BB t toàn chọn hãng này,giá hợp lý phục vụ tốt…mà giờ ít chuyến này quá hơi tiếc","cũng mong bamboo trở lại,từ khi có bb t toàn chọn hãng này,giá hợp lý phục vụ tốtmà giờ ít chuyến này quá hơi tiếc",3,1761293569,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment expresses a wish for an airline's return and praises its service, not hate speech."
7564733600685998855,7564694164001017095,ỐC BƯƠU ĐEN HOÀNG LÊ,Bị trọng bệnh giờ khoẻ ùi ne 🤣🤣🤣,bị trọng bệnh giờ khoẻ ùi ne,1,1761301799,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment is a sarcastic remark about someone's health, questioning previous claims, but it does not constitute hate speech."
7564725417045082898,7564694164001017095,Cuộc Đời Lớn !,Nói chung anh rất tốt . Đi hơi phí,nói chung anh rất tốt . đi hơi phí,1,1761299896,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.9,"The comment expresses a mixed opinion about an individual (positive overall, but the 'đi hơi phí' implies the time in detention was unproductive/unnecessary), but it is not hateful."
7564769938788221703,7564694164001017095,Thầy Hào Dạy Bơi,Mong bamboo sẽ quay lại,mong bamboo sẽ quay lại,1,1761310260,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment expresses a simple wish for an airline to return, which is not hate speech."
7564705126959956743,7564694164001017095,Trang Thảo Nguyễn,Ủng hộ bamboo mở lại. Vj đag om đến vài chục vài trăm tỉ của KH vì vụ dừng hoãn chuyến bay chặng cđ.,ủng hộ bamboo mở lại. vj đag om đến vài chục vài trăm tỉ của kh vì vụ dừng hoãn chuyến bay chặng cđ.,5,1761295169,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.9,"The comment supports one airline and criticizes another (Vietjet) for a specific business practice, but the criticism is a consumer complaint, not hate speech."
7564729967793177365,7564694164001017095,Chuyển❤️❤️❤️ CM,A Về mà mở rộng lại bamboo thì mình chỉ đi mỗi bamboo👍👍👍,a về mà mở rộng lại bamboo thì mình chỉ đi mỗi bamboo,5,1761300957,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,"The comment expresses support for an individual and their business, and a personal preference, not hate speech."
7564726545848451847,7564694164001017095,🙏 Huy Hư Không 🙏,Tổ lái của ta đả về ngồi ghế thắt dây an toàn nàoo,tổ lái của ta đả về ngồi ghế thắt dây an toàn nàoo,3,1761300156,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.9,"The comment uses figurative language ('tổ lái' - pilot/leader) to express excitement about someone's return, which is not hate speech."
7564706304913392391,7564694164001017095,user363944,Thế này thì chả còn ai sợ pháp luật nữa,thế này thì chả còn ai sợ pháp luật nữa,1,1761295444,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment expresses a critical view of the legal system's effectiveness, implying a lack of deterrence, but it's not hate speech targeting people or groups."
7564719960838488839,7564694164001017095,Tấn Phát,vui quá...tiền đánh bay tất cả!,vui quá...tiền đánh bay tất cả!,1,1761298627,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,0.8,"The comment is sarcastic about the power of money, which is a critique of a societal issue, not hate speech."
7564768443997029128,7564694164001017095,Ly Tran,Bambo trở lại i cho t có chuyến bay từ HN về RG,bambo trở lại i cho t có chuyến bay từ hn về rg,4,1761309912,CHỈ MONG BAMBOO SẼ RẺ TRỞ LẠI#theanh28 #tiktoknews #60giay,not hate speech,1.0,The comment expresses a personal wish for an airline service and is not hate speech.
