comment_id,video_id,username,comment_text,clean_text,digg_count,create_time,video_context,llm_hate_speech,llm_confidence,llm_justification
7556108612965778183,7555387313954557204,Mọt phim mê đu cp🍉,1 điều mà chảng ai lm đc😂,1 điều mà chảng ai lm đc,49,1759293643,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,The comment is a neutral observation about an action.
7555797350952125185,7555387313954557204,Trâm Huỳnh🐰,Đội nì mạnh wá😱😱,đội nì mạnh wá,16,1759221174,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,The comment expresses a positive opinion about a team.
7555709688857182983,7555387313954557204,26/09❤️❤️,mạnh vậy bn,mạnh vậy bn,15,1759200760,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,The comment expresses a positive opinion about strength.
7555895896082547463,7555387313954557204,_soun265,nhất trend rồi 🙏🏻,nhất trend rồi,13,1759244114,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,The comment expresses a positive opinion about the trend.
7555699350908764946,7555387313954557204,💩 chình biết bơi,7K TYM ĐỘT NHẬP NHÀ NỮ CHÍNH NHÉ MN,7k tym đột nhập nhà nữ chính nhé mn,20,1759198356,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,"The comment is an informal, non-hateful observation."
7555450118221284103,7555387313954557204,chân tay múa may 💃🏻,vcl view lên nhanh quá,vcl view lên nhanh quá,121,1759140318,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,"The comment uses an expletive to express surprise or excitement, not to insult or degrade anyone."
7555800528049292039,7555387313954557204,Đỗ đại học đổi tên🤧🌷,Cô này mạnhhh,cô này mạnhhh,12,1759221909,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,The comment expresses a positive opinion about someone's strength.
7555736278228058881,7555387313954557204,what tờ phắc,trend từ năm 2024,trend từ năm 2024,15,1759206959,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,The comment is a neutral observation about a trend.
7555764655957820167,7555387313954557204,Giyuu 🌊,Mạnh vãi,mạnh vãi,10,1759213558,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,The comment uses an informal word to express strong positive feeling or impressiveness.
7555748378237649665,7555387313954557204,Ph Anh Son 🤡,mạnh nhất trend còn j,mạnh nhất trend còn j,13,1759209777,Dưới cơn mưa chẳng ai đón đưa..#ak57 #dihoccogivui #xuhuong,Not Hate Speech,1.0,The comment expresses a positive opinion.
