comment_id,video_id,username,comment_text,clean_text,digg_count,create_time,video_context,llm_hate_speech,llm_confidence,llm_justification
7560625359030289170,7559484877817613586,Hado chơi Gundam,Ngạo nghễ HCA 😻,ngạo nghễ hca,1,1760345277,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment expresses a neutral or slightly sarcastic sentiment about HCA, not an insult or attack."
7560695040240386823,7559484877817613586,Ngoc Quoc Huy,Sinh viên Học Viện Cán Bộ tự hào ghê 🙌,sinh viên học viện cán bộ tự hào ghê,1,1760361500,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment expresses pride related to being a student, which is a positive sentiment."
7559486810558153490,7559484877817613586,VE88-Việt Nam Vươn Tầm Quốc Tế,1❤=1 phút học bài,1=1 phút học bài,2,1760080188,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment is a simple, neutral statement and does not contain hate speech."
7560682146990539528,7559484877817613586,🫂,Tự hào là sinh viên HCA,tự hào là sinh viên hca,1,1760358495,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment expresses pride related to being a student, which is a positive sentiment."
7560319187470549761,7559484877817613586,Như Huyềnn,Tự hào sinh viên Học viện Cán bộ TPHCM,tự hào sinh viên học viện cán bộ tphcm,1,1760273989,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment expresses pride related to being a student, which is a positive sentiment."
7560245398742713096,7559484877817613586,Tdat nà,Trường em á,trường em á,0,1760256812,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment is a simple, neutral statement and does not contain hate speech."
7560728688209855239,7559484877817613586,Ryi,tự hào hca,tự hào hca,0,1760369332,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment expresses pride related to being a student, which is a positive sentiment."
7560606764514886408,7559484877817613586,🧏,trường tui đó 🥰,trường tui đó,0,1760340948,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment is a simple, neutral statement and does not contain hate speech."
7560654333609722642,7559484877817613586,Minh Tríii,hcaa trường mình nè,hcaa trường mình nè,0,1760352026,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,"The comment is a simple, neutral statement and does not contain hate speech."
7560727335008584456,7559484877817613586,Ba của Dolphin🐬 Cherry🍒,Trường mình học Tc LL chính trị 😋,trường mình học tc ll chính trị,0,1760369017,TP.HCM là một trong những địa phương chuẩn bị tốt cho Đại hội đại biểu Đảng bộ #ThanhPhoTrongToi #MyHoChiMinh #MyCity #ProudVietNam  #theanh28 #theanh28news #tiktoknews,not_hate_speech,1.0,The comment is a factual statement about the commenter's school and does not contain hate speech.
