comment_id,video_id,username,comment_text,clean_text,digg_count,create_time,video_context,llm_hate_speech,llm_confidence,llm_justification
7562550385258087189,7287468333610306818,Lu ngoan 🐶👍,View: 📈📈📈,view:,0,1760793483,,NOT_HATE_SPEECH,1.0,"The comment 'view:' is a neutral, non-offensive observation."
7287622316720374546,7287468333610306818,Duong Đoàn,xin viá cho con trai,xin viá cho con trai,0,1696781807,,NOT_HATE_SPEECH,1.0,The comment 'xin viá cho con trai' is a neutral expression of good wishes.
7287620452104897298,7287468333610306818,Bùi Hương Trà,Xin vía cho con trai subeo,xin vía cho con trai subeo,0,1696781373,,NOT_HATE_SPEECH,1.0,The comment 'xin vía cho con trai subeo' is a neutral expression of good wishes.
7287577273119556359,7287468333610306818,ko tin một ai hết,xuân mạnh giỏi nhỉ,xuân mạnh giỏi nhỉ,0,1696771314,,NOT_HATE_SPEECH,1.0,"The comment 'xuân mạnh giỏi nhỉ' is a neutral, positive remark."
7562512808900133653,7287468333610306818,Bong💤,Ảnh 2 hơn kh câu chuyện,ảnh 2 hơn kh câu chuyện,0,1760784737,,NOT_HATE_SPEECH,1.0,The comment 'ảnh 2 hơn kh câu chuyện' is a neutral observation about content.
7287926555320566546,7287468333610306818,Hoai_538🍀🍀🍀🍀🍀,ngưõng mộ quá,ngưõng mộ quá,0,1696852638,,NOT_HATE_SPEECH,1.0,The comment 'ngưõng mộ quá' expresses admiration and is not hate speech.
7287487531002987266,7287468333610306818,Hà Trịnh,quá giỏi,quá giỏi,0,1696750426,,NOT_HATE_SPEECH,1.0,The comment 'quá giỏi' expresses admiration and is not hate speech.
7287528487332741889,7287468333610306818,Lâm Minh Huệ_Phun môi Đậm,lớp 11 thôi nha,lớp 11 thôi nha,0,1696759959,,NOT_HATE_SPEECH,1.0,"The comment 'lớp 11 thôi nha' is a neutral, factual statement."
7288154940706849544,7287468333610306818,Mơ,"Đúng là giỏi toàn diện , khoa tự nhiên hay xã hội đều giỏi 👍","đúng là giỏi toàn diện , khoa tự nhiên hay xã hội đều giỏi",0,1696905827,,NOT_HATE_SPEECH,1.0,"The comment 'đúng là giỏi toàn diện , khoa tự nhiên hay xã hội đều giỏi' expresses positive admiration and is not hate speech."
7287559913923461890,7287468333610306818,Thế Anh Cht Hai Tám Sáu,Thành tích đáng nể,thành tích đáng nể,0,1696767279,,NOT_HATE_SPEECH,1.0,The comment 'thành tích đáng nể' expresses positive admiration and is not hate speech.
