comment_id,video_id,username,comment_text,clean_text,digg_count,create_time,video_context,llm_hate_speech,llm_confidence,llm_justification
7564606329634407176,7564393811909086465,Tiến Đạt,thấy đa số phim toàn hút 3 số mà taa,thấy đa số phim toàn hút 3 số mà taa,0,1761272169,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,1.0,"The comment is a general observation about content in movies and does not contain any insults, degradation, or attacks towards people or groups."
7564670662950945537,7564393811909086465,Linh Cuti,Răng đúng 9-6-3-0 🤣🤣🤣,răng đúng 9-6-3-0,0,1761287148,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,0.9,"The comment appears to be a numerical reference, likely related to the video content, and does not contain any hate speech."
7564570258766660360,7564393811909086465,WHALE ĐAU ĐẦU,Jet nặng phết đấy =)),jet nặng phết đấy =)),0,1761263782,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,1.0,"The comment is a casual observation about a product and does not contain any insults, degradation, or attacks towards people or groups."
7564424917359592210,7564393811909086465,1999,Jet xin hân hạnh 😂😂,jet xin hân hạnh,0,1761229929,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,1.0,The comment is a casual remark related to a brand and does not contain any hate speech.
7564634998155805461,7564393811909086465,Quỳnh Hoa,"Đam chỉ hợp với những vai bụi ntn thôi,tổng tài ko hợp","đam chỉ hợp với những vai bụi ntn thôi,tổng tài ko hợp",0,1761278849,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,1.0,"The comment expresses an opinion about an actor's role suitability and does not contain any insults, degradation, or attacks."
7564600761649693460,7564393811909086465,xấu nhưng chung tình,60 giay lên tt có jet,60 giay lên tt có jet,0,1761271055,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,1.0,The comment is a factual observation about the video content and does not contain any hate speech.
7564609586495275784,7564393811909086465,Lê Hiếu 47 🤪🤪🤪,Ngậm thuốc phong cách Hứa văn cường,ngậm thuốc phong cách hứa văn cường,0,1761272928,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,1.0,"The comment makes a comparison to a famous character and does not contain any insults, degradation, or attacks."
7564605470557029127,7564393811909086465,Jay Bin,Nhuộm răng đen có net giống a Sâm băng búa rìu,nhuộm răng đen có net giống a sâm băng búa rìu,0,1761271972,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,1.0,The comment makes a visual comparison and does not contain any hate speech.
7564669763675849479,7564393811909086465,Bé Quốc,what tìm xít cá voi à 😂,what tìm xít cá voi à,0,1761286938,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,0.8,The comment contains a somewhat crude phrase but appears to be a question or remark related to the video's content rather than a direct insult or degradation towards a person or group.
7564413526850126599,7564393811909086465,ve88boynhangheo,mình ở đây trước khi video này viral,mình ở đây trước khi video này viral,0,1761227278,XEM SƯƠNG SƯƠNG THÔI LÀ THẤY DOÃN QUỐC ĐAM CHIẾN CỠ NÀY RỒI ĐÓ #60giay #theanh28 #theanh28news #TruyTimLongDienHuong #ActionC #89s,not_hate_speech,1.0,The comment indicates early viewership and does not contain any hate speech.
