comment_id,video_id,username,comment_text,clean_text,digg_count,create_time,video_context,llm_hate_speech,llm_confidence,llm_justification
7430689738794992392,7430635466044558599,bich nga 1987,giàu vay mới gọi là giàu. mẹ ck tôi giàu ko có. bang người ta. mà gặp ai cũng. chửi . chửi kiểu là ta đây có tien😂😂😂,giàu vay mới gọi là giàu. mẹ ck tôi giàu ko có. bang người ta. mà gặp ai cũng. chửi . chửi kiểu là ta đây có tien,51,1730092280,,hate speech,0.95,"The comment describes the commenter's mother-in-law as rich but 'chửi' (curses/scolds) everyone, implying degradation and attacking her character."
7430685338069680913,7430635466044558599,huy.n_chi,"thấy kì kì ,kì nào tới lượt mình 🤣","thấy kì kì ,kì nào tới lượt mình",12,1730091260,,not hate speech,1.0,"This is a casual, self-deprecating or wistful comment, expressing a personal feeling rather than an insult or attack."
7430702148201415430,7430635466044558599,LVT,"có lẽ kiếp trước cô dâu chú rể có công giải cứu cả thế giới, nên kiếp này mới hưởng đc sướng như vậy","có lẽ kiếp trước cô dâu chú rể có công giải cứu cả thế giới, nên kiếp này mới hưởng đc sướng như vậy",12,1730095178,,not hate speech,1.0,"This is a hyperbolic compliment, suggesting the couple earned their good fortune, not hate speech."
7430693972635009798,7430635466044558599,Quỳnh Hương,1000 lượng nói chứ hổng thấy,1000 lượng nói chứ hổng thấy,8,1730093279,,not hate speech,1.0,"This comment expresses skepticism about the amount of gold mentioned, not an insult or attack."
7430711026428216071,7430635466044558599,hiep,đc 3 hôm lai bỏ nhau,đc 3 hôm lai bỏ nhau,7,1730097238,,not hate speech,0.9,"This is a cynical prediction about the longevity of the marriage ('đc 3 hôm lai bỏ nhau' - 'they'll divorce after 3 days'), but it is a general negative prophecy, not a direct insult or attack on the individuals."
7430710557106078472,7430635466044558599,vân1408,đám cưới khủng nhất từng thấy luôn,đám cưới khủng nhất từng thấy luôn,7,1730097129,,not hate speech,1.0,This is an expression of awe and admiration for the wedding.
7430721169400218375,7430635466044558599,CARTOON 0X,Lấy vợ giàu cúi đầu hơi mệt,lấy vợ giàu cúi đầu hơi mệt,16,1730099599,,not hate speech,0.9,"This is a light-hearted, slightly critical, or humorous observation about the potential challenges of marrying into wealth, but not an insult or attack."
7430695233451180801,7430635466044558599,Lẩu Mắm Miền Tây,chú rể phải ôn hòa dịu dàng một đời an yên,chú rể phải ôn hòa dịu dàng một đời an yên,7,1730093561,,not hate speech,1.0,This comment expresses a wish or advice for the groom's character.
7430700532195394321,7430635466044558599,Hồng Nguyên 9876,"Tiệm vàng mà đeo vàng nhiều là bình thường bán vàng người ta đeo hột xòn,kim cương chứ đeo vàng gì làm thêm 100 cuốn sổ đỏ nữa . lúc đám tôi mẹ cho con gái có 1 chỉ. ......","tiệm vàng mà đeo vàng nhiều là bình thường bán vàng người ta đeo hột xòn,kim cương chứ đeo vàng gì làm thêm 100 cuốn sổ đỏ nữa . lúc đám tôi mẹ cho con gái có 1 chỉ. ......",7,1730094795,,not hate speech,1.0,"This comment expresses a personal opinion and comparison about displays of wealth, not an insult or attack."
7430719664165110535,7430635466044558599,Kim hiếu,A đeo vàng là a đình phát makup hay sao á,a đeo vàng là a đình phát makup hay sao á,5,1730099246,,not hate speech,1.0,This is an observation or question about the groom's appearance (makeup).
7430745315030893320,7430635466044558599,phòng vé máy bay đỗ mận,"sao họ thích khoe thể nhỉ
nếu là mình có mình sẽ cho trong im lặng",sao họ thích khoe thể nhỉ nếu là mình có mình sẽ cho trong im lặng,20,1730105222,,not hate speech,0.9,"This comment expresses a personal opinion about public displays of wealth versus quiet generosity, which is a critique of behavior but not a direct insult or attack."
7430840648050705160,7430635466044558599,Cún Phở 😘😘😘,xin vía xin vía với ạ 😁☺️☺️chúc ah cj hạnh phúc sớm sinh quý tử nha,xin vía xin vía với ạ chúc ah cj hạnh phúc sớm sinh quý tử nha,1,1730127417,,not hate speech,1.0,This is a positive wish for happiness and children.
7430816598720987920,7430635466044558599,bò cạp,chắc kiếp trước cô ấy giải cứu cả thế giới,chắc kiếp trước cô ấy giải cứu cả thế giới,2,1730121816,,not hate speech,1.0,"This is a hyperbolic compliment, suggesting the bride earned her good fortune, not hate speech."
7431634247221904148,7430635466044558599,Hoa Tây,Thích quá xin vía nhiều vàng nhiều tiền ạ,thích quá xin vía nhiều vàng nhiều tiền ạ,1,1730312192,,not hate speech,1.0,This comment expresses a wish for similar wealth.
7430763478027289362,7430635466044558599,❤️Anh Ruby❤️,miền tây mãi đỉnh.xin día xin día ạ🥰,miền tây mãi đỉnh.xin día xin día ạ,4,1730109447,,not hate speech,1.0,This is a positive comment about a region and a wish.
7431161160504361744,7430635466044558599,Minh Hiếu,hồng ngự tôi đó. sông vàng bên kia là bạc.,hồng ngự tôi đó. sông vàng bên kia là bạc.,1,1730202042,,not hate speech,1.0,"This is a geographical identification and a poetic description, not hate speech."
7430775370746512135,7430635466044558599,Thành công tử,37 21 ngày =]],37 21 ngày =]],1,1730112217,,not hate speech,0.9,"This comment is a casual, cynical remark, likely implying a short duration for the marriage, but it's not a direct insult or attack."
7431083927454843649,7430635466044558599,mr.toàn,"liệu có a,e với bà 10 tường k?","liệu có a,e với bà 10 tường k?",1,1730184064,,not hate speech,1.0,"This is a question, likely referencing another public figure, not hate speech."
7430792503354540817,7430635466044558599,Gentleman DucAnh,"1000 lượng,1 lượng là 1 cây,vậy 1000 cây hả,đã 1000 cây còn thêm 9 tỷ nx ôg nội ơi","1000 lượng,1 lượng là 1 cây,vậy 1000 cây hả,đã 1000 cây còn thêm 9 tỷ nx ôg nội ơi",2,1730116209,,not hate speech,1.0,"This comment is a calculation and expression of surprise about the reported wealth, not hate speech."
7430762231400743700,7430635466044558599,꒰ ͜͡➸Mìήɧ Ơί •͜•,chủ tiệm vàng có khác 😊 Ae TP Hồng Ngự Đồng Tháp đâu,chủ tiệm vàng có khác ae tp hồng ngự đồng tháp đâu,2,1730109157,,not hate speech,1.0,"This is an observation related to the wealth and origin, not hate speech."
7430825094169756423,7430635466044558599,Dương Mai,"Ôi tôi chỉ mong được 0,5 chỉ thôi","ôi tôi chỉ mong được 0,5 chỉ thôi",1,1730123794,,not hate speech,1.0,This is a personal wish for a small amount of wealth.
7430798053155537672,7430635466044558599,godiver,"trọn gói cỡ 100 tỷ là nhiều mà sao thấy rầng rầng dữ z, nhiều lắm bằng cái nhà mặt tiền ở sài gòn thôi mà","trọn gói cỡ 100 tỷ là nhiều mà sao thấy rầng rầng dữ z, nhiều lắm bằng cái nhà mặt tiền ở sài gòn thôi mà",1,1730117497,,not hate speech,0.9,"This comment expresses an opinion on the perceived value of the wealth, comparing it to other assets, but not insulting or attacking."
7430775996238054162,7430635466044558599,@ió_vivu,Sương gió phủ đời trai tương lai nhờ nhà vk,sương gió phủ đời trai tương lai nhờ nhà vk,1,1730112362,,not hate speech,0.9,"This is a common saying, humorously or cynically implying the groom's reliance on the bride's family, but not a direct insult."
7430807103570461461,7430635466044558599,Tranng🍼🍼Em🍌🍌,Mang ra cho con đeo lấy vier xong đám để vào bán lại con chủ tiệm vàng thì muốn đeo bao nhiêu chẳng đc chủ yếu là làm nổi bật trên mạng 😂,mang ra cho con đeo lấy vier xong đám để vào bán lại con chủ tiệm vàng thì muốn đeo bao nhiêu chẳng đc chủ yếu là làm nổi bật trên mạng,1,1730119604,,not hate speech,0.9,"This comment suggests the display of gold is for show and not permanent, implying a certain level of artificiality, but it's an observation/speculation rather than hate speech."
7431358429161194260,7430635466044558599,Trâm Anh,"cưới xong lấy lại het, nhìn mặt cô dâu k vui là bt","cưới xong lấy lại het, nhìn mặt cô dâu k vui là bt",1,1730247979,,not hate speech,0.9,"This comment expresses a cynical prediction ('cưới xong lấy lại hết' - 'they'll take it all back after the wedding') and an interpretation of the bride's expression, but it's not a direct insult or attack."
7431037892946854674,7430635466044558599,tommyy tít tii >.< 🍌,Minh Thư cở này r Minh Vy cở nào nx trr,minh thư cở này r minh vy cở nào nx trr,1,1730176237,,not hate speech,1.0,"This is a comparison of individuals, not hate speech."
7430794377146761992,7430635466044558599,Chau Khe Thon,Khởi nghiệp thành công,khởi nghiệp thành công,0,1730116640,,not hate speech,1.0,"This is a congratulatory or humorous comment, implying the groom's successful 'start-up'."
7436706178430911253,7430635466044558599,Minh quang,Nhà cô dâu còn con gái ko 😳,nhà cô dâu còn con gái ko,0,1731493097,,not hate speech,1.0,"This is a humorous or flirtatious question, not hate speech."
7430762867283460872,7430635466044558599,Trai Đất Cảng Sống Tại Hà Nội,sóng gió phủ đời trai tương lai nhờ nhà vợ 😂,sóng gió phủ đời trai tương lai nhờ nhà vợ,0,1730109306,,not hate speech,0.9,"This is a common saying, humorously or cynically implying the groom's reliance on the bride's family, but not a direct insult."
7430784032759513864,7430635466044558599,Hoa Phượng,co dau giau vay .mong rang ko bo ck bo co nhu nhung nguoi con gai khac,co dau giau vay .mong rang ko bo ck bo co nhu nhung nguoi con gai khac,0,1730116087,,not hate speech,0.8,"This comment expresses a hope that the bride won't abandon her husband, implying a general stereotype about wealthy women but not directly insulting the bride herself. It's a generalization, but not hate speech against *this specific individual*."
7430790623189697298,7430635466044558599,Mrtuando,Tiền sao nhiền thế nhể,tiền sao nhiền thế nhể,0,1730115768,,not hate speech,1.0,This is an expression of surprise about the large amount of money.
7430768509749609234,7430635466044558599,Về 45kg thì đổi tên,nhà gái như vậy nhà trai mới không dám coi thường cô dâu,nhà gái như vậy nhà trai mới không dám coi thường cô dâu,0,1730110620,,not hate speech,0.9,"This comment makes a social observation about how wealth can prevent disrespect, which is a commentary on societal dynamics rather than hate speech."
7430991107284124423,7430635466044558599,Xuantruong,1000 cây vàng bằng 80 tỷ thui,1000 cây vàng bằng 80 tỷ thui,0,1730162453,,not hate speech,1.0,This is a factual statement or calculation about the value of gold.
7430795639305814792,7430635466044558599,@mlocdz,tương lai nhờ nhà…,tương lai nhờ nhà,0,1730116937,,not hate speech,0.9,"This is a short, cynical comment about relying on family wealth, but not an insult or attack."
7430795873670939408,7430635466044558599,Min shop,t😳😳😳,t,0,1730116993,,not hate speech,1.0,"This is a single, unclassified letter, bearing no hateful content."
7430794211043492616,7430635466044558599,Huynh Long🐲,welcom to hồng ngự😂,welcom to hồng ngự,0,1730116603,,not hate speech,1.0,"This is a welcoming comment, likely referencing a location."
7431008138579346183,7430635466044558599,ọpp iu~,iu🥰🥰🥰🥰🥰,iu,0,1730166417,,not hate speech,1.0,"This is an affectionate short form, not hate speech."
7431015626019980040,7430635466044558599,Nguyễn Công Minh,giàu nhất nước,giàu nhất nước,0,1730168159,,not hate speech,1.0,This is a hyperbolic statement about wealth.
7430797523562087186,7430635466044558599,Hồng Quyên phú mỹ brvt,nghĩ lại bản thân 😂,nghĩ lại bản thân,0,1730117374,,not hate speech,1.0,"This is a self-reflective comment, not hate speech."
7431358408286765841,7430635466044558599,Pháp Phục Phương Diêm,Thật khủng ạ,thật khủng ạ,0,1730247977,,not hate speech,1.0,"This is an expression of awe, not hate speech."
7430776988262597392,7430635466044558599,van pham,"mấy mẹ có làm rồi mới có ăn, đừng mơ mộng nữa 🤣🤣🤣","mấy mẹ có làm rồi mới có ăn, đừng mơ mộng nữa",0,1730114620,,not hate speech,0.9,"This comment offers general advice or criticism about relying on luck rather than work, but it's not directed as a personal insult or attack."
7430783828883161873,7430635466044558599,Nobita,về mẹ chồng nói con ơi để mẹ giữ cho con 🤣😂🤣😂🤣,về mẹ chồng nói con ơi để mẹ giữ cho con,0,1730114187,,not hate speech,0.9,"This is a humorous or cynical prediction about a mother-in-law's intentions, but not hate speech."
7430782797306135303,7430635466044558599,Nguyễn Tuấn,Như này chồng hộ phát về luôn 😂,như này chồng hộ phát về luôn,0,1730113946,,not hate speech,0.9,"This comment suggests the husband might leave quickly due to the overwhelming wealth, implying a cynical view of the marriage, but it's not an insult or attack on the individuals."
7430914750156669712,7430635466044558599,💤★“~Music Chill~“★💤,9 cái thẻ ngân hàng :))))))),9 cái thẻ ngân hàng :))))))),0,1730154764,,not hate speech,1.0,This is an expression of surprise or humor about the number of bank cards.
7430765389312951058,7430635466044558599,Chi Phạm,Xin vía 1/100 thôi,xin vía 1/100 thôi,0,1730109893,,not hate speech,1.0,This is a personal wish for a small portion of the wealth.
